op_id,Stage1,Stage2,Stage3,Stage4,Stage5,Stage6,StageW,StageR1,StageR2,StageR3,StageR,RTT
72057594037929447,1292,2728,294,43324,4288,8554,60480,4108,1428,36,5572,54908
72057594037929512,1258,2716,336,46522,4144,3552,58528,7906,2936,40,10882,47646
72057594037929669,1258,2524,192,50634,3930,7686,66224,7770,3028,38,10836,55388
72057594037930076,1328,2756,292,51734,4230,8810,69150,7614,1398,36,9048,60102
72057594037930604,1288,2558,290,38408,2732,7664,52940,7672,2942,36,10650,42290
72057594037930651,380,2454,280,58212,3444,7774,72544,7676,3056,38,10770,61774
72057594037930673,1262,2704,260,53524,4026,4412,66188,7652,1398,40,9090,57098
72057594037931193,1280,2522,300,53318,2732,8140,68292,7526,1376,38,8940,59352
72057594037931717,1268,2760,354,50292,3268,7756,65698,7376,1526,40,8942,56756
72057594037931744,1254,2688,206,54864,4182,8682,71876,7530,1534,38,9102,62774
72057594037932141,1258,2656,244,56944,2964,7796,71862,7704,1430,38,9172,62690
72057594037932468,1280,2648,204,51516,4016,8362,68026,7456,3044,38,10538,57488
72057594037932713,1272,2940,256,57808,4358,3562,70196,15762,1728,38,17528,52668
72057594037932850,1262,2726,346,55018,3088,3456,65896,7676,1398,38,9112,56784
72057594037933116,1268,2956,316,45292,4132,3436,57400,7606,1410,36,9052,48348
72057594037933342,1258,2656,74,49144,3076,3512,59720,7612,1470,36,9118,50602
72057594037933785,1282,2692,344,44602,3910,8086,60916,7758,1548,38,9344,51572
72057594037933960,1264,2526,306,61600,3244,8212,77152,7556,1548,36,9140,68012
72057594037934617,1264,2540,148,57618,4546,3436,69552,7500,1392,38,8930,60622
72057594037934910,1296,2588,168,51394,4080,7756,67282,7568,1582,40,9190,58092
72057594037935100,1260,2686,360,51130,3990,3412,62838,7600,3004,40,10644,52194
72057594037935289,1266,2774,326,54226,3364,8546,70502,7566,1502,36,9104,61398
72057594037935495,1272,2766,294,59014,4272,8482,76100,7692,1528,42,9262,66838
72057594037935745,1260,2548,724,58504,2784,8334,74154,7532,2968,38,10538,63616
72057594037936244,1478,2644,286,57882,4184,4374,70848,7466,1378,40,8884,61964
72057594037936507,1258,2712,346,52088,3092,3566,63062,7676,1404,36,9116,53946
72057594037937586,1272,2742,336,59448,3072,3528,70398,7436,2888,38,10362,60036
72057594037937843,1540,2688,194,49634,4134,4326,62516,7884,1376,40,9300,53216
72057594037937990,1280,2812,134,55994,3272,3494,66986,7744,1594,40,9378,57608
72057594037939160,1268,2600,154,57114,4196,11114,76446,7788,1458,40,9286,67160
72057594037939245,1732,2614,10682,46382,4072,8500,73982,7424,1550,38,9012,64970
72057594037939497,1470,2752,204,69186,3164,8546,85322,7456,1410,38,8904,76418
72057594037939723,2250,2536,318,38910,2756,8976,55746,7614,1398,36,9048,46698
72057594037940178,1262,2744,280,44578,3172,8376,60412,7522,1392,38,8952,51460
72057594037927973,1534,2672,246,37314,4074,16950,62790,7862,1528,48,9438,53352
72057594037928213,1208,2462,74,56598,2706,8668,71716,7478,1506,38,9022,62694
72057594037928334,1194,2648,322,46404,4046,7468,62082,7474,1408,36,8918,53164
72057594037928538,1198,2460,314,54990,3840,7748,70550,7758,3208,38,11004,59546
72057594037928658,1180,2828,310,56568,3960,8012,72858,7700,1476,36,9212,63646
72057594037928826,1190,2508,258,51824,3132,4152,63064,7432,2900,36,10368,52696
72057594037928983,1180,2522,332,45144,2990,8408,60576,7492,1772,42,9306,51270
72057594037929136,1182,2400,114,46858,4292,7958,62804,7776,2956,38,10770,52034
72057594037929368,1228,2398,176,54870,3730,7816,70218,7676,1458,36,9170,61048
72057594037929517,1174,2608,172,41734,3144,8326,57158,7486,2770,38,10294,46864
72057594037929582,1170,2412,294,47922,2568,7644,62010,7460,1342,38,8840,53170
72057594037930149,1174,2542,314,47240,3758,8340,63368,7702,1412,38,9152,54216
72057594037930299,1180,2970,316,53764,3710,4724,66664,7842,1358,40,9240,57424
72057594037930475,1192,2720,196,67570,4006,6890,82574,7586,1402,36,9024,73550
72057594037930504,1186,2488,282,49160,2890,8410,64416,7560,1520,40,9120,55296
72057594037930514,1190,2624,452,46294,3106,4136,57802,7326,2988,38,10352,47450
72057594037930623,1276,2462,314,62458,3880,8106,78496,7538,1430,40,9008,69488
72057594037930639,1192,2654,340,44598,4118,8024,60926,7486,1524,38,9048,51878
72057594037930781,644,2586,66,49888,3830,7738,64752,7510,1442,42,8994,55758
72057594037931051,1180,2430,310,52624,3670,6566,66780,7882,1414,36,9332,57448
72057594037931189,1190,2674,278,68376,3294,7280,83092,7464,1402,38,8904,74188
72057594037931493,1278,2522,312,51886,2696,7324,66018,8136,1722,38,9896,56122
72057594037931553,1192,2612,334,52788,4404,3188,64518,7566,1434,38,9038,55480
72057594037932065,1172,2710,182,63478,4040,3946,75528,7520,1400,40,8960,66568
72057594037932476,1176,2444,186,50946,2882,7438,65072,7296,1434,36,8766,56306
72057594037932626,1168,2432,116,55770,3560,7746,70792,7520,1384,36,8940,61852
72057594037933150,1174,2468,320,58820,3082,3506,69370,7620,1382,36,9038,60332
72057594037933462,1192,2496,302,51602,2918,7562,66072,2724,1446,36,4206,61866
72057594037933787,1186,2582,76,57392,4016,4084,69336,7710,1384,36,9130,60206
72057594037934144,1194,2642,182,56752,4074,3144,67988,7418,1388,36,8842,59146
72057594037934537,1174,2640,184,59218,4100,7028,74344,7490,2990,36,10516,63828
72057594037934760,1192,2468,312,50694,3624,8428,66718,7960,1388,40,9388,57330
72057594037934789,1192,2808,200,44306,4008,8132,60646,7450,1366,36,8852,51794
72057594037934899,1184,2374,270,52054,3634,4086,63602,7772,3070,36,10878,52724
72057594037934954,1188,2670,308,41800,4114,4116,54196,7584,1524,36,9144,45052
72057594037935334,1188,2520,130,53336,3930,3228,64332,7540,1400,36,8976,55356
72057594037935562,1184,2604,582,61170,3926,4142,73608,7788,1392,36,9216,64392
72057594037935812,1192,2600,128,44332,3094,4136,55482,7542,2008,40,9590,45892
72057594037936166,1186,2598,318,54380,3896,2988,65366,7570,1590,38,9198,56168
72057594037936532,1184,2686,66,54560,4066,9572,72134,7482,1504,36,9022,63112
72057594037937158,1204,2614,172,58000,3800,7828,73618,7470,1532,38,9040,64578
72057594037937592,1190,2594,174,53124,4588,4716,66386,2688,2908,40,5636,60750
72057594037937627,1526,2646,256,51480,3000,8174,67082,7630,1432,38,9100,57982
72057594037937823,1200,2440,256,54320,2654,8104,68974,7820,1512,36,9368,59606
72057594037937829,942,2508,290,60958,3842,4334,72874,7536,1364,36,8936,63938
72057594037937843,1190,2468,132,44286,3670,7976,59722,7884,1376,40,9300,50422
72057594037938284,1184,2470,280,51362,2848,3076,61220,7740,1514,36,9290,51930
72057594037938314,1222,2550,148,52904,3644,8330,68798,7390,1876,36,9302,59496
72057594037938387,1182,2632,288,43368,3128,4220,54818,8482,1384,42,9908,44910
72057594037938527,1284,2512,258,48060,3520,3224,58858,7736,1414,38,9188,49670
72057594037938699,1196,2518,74,61372,2730,4164,72054,8002,1520,36,9558,62496
72057594037939223,1176,2634,76,57110,3080,3176,67252,7422,1370,36,8828,58424
72057594037940015,1188,2428,704,50780,2678,4182,61960,7542,1392,36,8970,52990
72057594037940061,1192,2688,74,45904,3794,4052,57704,7718,1506,40,9264,48440
72057594037940243,1200,2484,336,44630,3706,4202,56558,7696,1532,13134,22362,34196
72057594037940337,1190,2582,174,44594,4010,8508,61058,7726,1398,36,9160,51898
72057594037940382,1274,2420,126,26708,3692,3996,38216,6798,1536,40,8374,29842
72057594037928037,1186,2620,314,42406,3892,16024,66442,7690,1404,42,9136,57306
72057594037928038,1174,3042,328,36242,12698,7694,61178,7438,1454,42,8934,52244
72057594037928308,1184,2466,178,56026,2764,6814,69432,7548,1678,36,9262,60170
72057594037928370,1180,2526,468,51398,2732,7884,66188,7462,1496,42,9000,57188
72057594037928433,1174,2456,318,43048,2828,7962,57786,7940,1454,38,9432,48354
72057594037928448,1162,2406,114,51218,2848,7482,65230,7836,1384,38,9258,55972
72057594037928597,1178,2438,66,57258,3912,7802,72654,7594,1508,40,9142,63512
72057594037929034,1172,2654,320,46654,3178,7502,61480,7576,1366,38,8980,52500
72057594037929045,1244,2456,260,56188,4262,8214,72624,7380,1452,36,8868,63756
72057594037929126,1170,2632,318,52174,3902,16068,76264,7440,3190,36,10666,65598
72057594037929163,1176,2570,308,52892,3092,3060,63098,7578,1488,38,9104,53994
72057594037929196,1178,2412,172,52772,2662,7612,66808,7850,1438,36,9324,57484
72057594037929266,1198,2478,264,57138,2858,8012,71948,7824,1400,36,9260,62688
72057594037929487,1198,2424,304,44948,3618,3094,55586,7410,1512,36,8958,46628
72057594037929581,1178,2596,68,60472,3022,7350,74686,7610,1420,36,9066,65620
72057594037929720,1164,2668,314,43186,4168,6896,58396,7382,1850,36,9268,49128
72057594037929764,1180,2604,120,42562,3892,8018,58376,7718,1520,36,9274,49102
72057594037930231,1198,2418,322,49086,2820,3684,59528,8216,1496,40,9752,49776
72057594037930486,1190,2578,74,45724,2958,7720,60244,7710,1610,36,9356,50888
72057594037930507,1174,2408,266,50028,2646,7748,64270,7392,1474,38,8904,55366
72057594037930697,1178,2424,264,50144,2664,6808,63482,7624,1400,40,9064,54418
72057594037930908,1172,2470,170,67486,3634,8096,83028,7550,1462,40,9052,73976
72057594037931554,1180,2632,194,50844,3046,3404,61300,7338,1992,40,9370,51930
72057594037932161,1162,2424,264,54868,3920,3202,65840,7678,1372,38,9088,56752
72057594037932240,1170,2562,128,55096,3894,4044,66894,7576,1458,40,9074,57820
72057594037932331,1168,2538,280,43910,3818,3004,54718,7350,1346,40,8736,45982
72057594037932556,1192,2412,242,62246,2638,3914,72644,7586,1424,36,9046,63598
72057594037932901,1176,2564,266,58716,3758,9832,76312,7544,1378,36,8958,67354
72057594037933171,1170,2430,68,60774,3632,3024,71098,7658,1522,40,9220,61878
72057594037933263,1158,2374,308,59604,3570,7930,74944,7512,1394,36,8942,66002
72057594037933616,1184,2834,280,51040,3922,3050,62310,7656,1506,40,9202,53108
72057594037933672,1180,2516,174,56940,2984,4076,67870,7704,1382,36,9122,58748
72057594037933835,1170,2646,330,58546,3250,3244,69186,7494,1338,36,8868,60318
72057594037933887,732,2510,654,52024,3818,8568,68306,7564,3136,36,10736,57570
72057594037934080,1170,2608,312,54634,3100,6748,68572,7362,1492,36,8890,59682
72057594037934271,1230,2624,146,53240,2940,3150,63330,7772,1420,38,9230,54100
72057594037934774,1178,2662,130,44760,3238,7156,59124,7754,1524,38,9316,49808
72057594037935148,1174,2438,332,43602,3760,8840,60146,7414,1488,36,8938,51208
72057594037935742,1170,2600,322,57566,3174,3028,67860,7496,1426,36,8958,58902
72057594037935950,1530,2380,318,60778,3568,8174,76748,7474,1518,36,9028,67720
72057594037936372,1216,2528,198,51466,3740,4634,63782,7672,1500,36,9208,54574
72057594037936626,1182,2622,208,59810,4230,4110,72162,8072,1484,36,9592,62570
72057594037936764,1182,2396,254,52692,3566,3154,63244,7448,1482,38,8968,54276
72057594037938339,1186,2472,316,59080,2790,3946,69790,7626,3100,38,10764,59026
72057594037938453,802,2440,234,50526,3752,3946,61700,7744,1372,38,9154,52546
72057594037938656,1172,2490,76,53874,3860,8920,70392,7324,1424,38,8786,61606
72057594037938808,1202,2650,76,60484,2960,8236,75608,7446,1536,38,9020,66588
72057594037939016,1186,2560,286,44902,3946,3188,56068,3788,1452,38,5278,50790
72057594037939163,380,2438,132,52092,3652,8260,66954,7812,1420,36,9268,57686
72057594037939577,1182,2392,178,58258,3612,3158,68780,7626,1520,36,9182,59598
72057594037940272,1180,2644,324,45584,2980,3154,55866,7706,1506,42,9254,46612
72057594037940303,1338,2586,270,44050,3806,4094,56144,8134,1436,36,9606,46538
72057594037927955,1238,3130,272,32346,2922,16362,56270,7614,1420,44,9078,47192
72057594037928000,1390,2668,398,57162,2964,8500,73082,8042,1400,44,9486,63596
72057594037928331,1234,2672,118,49138,3986,8268,65416,7674,3248,34,10956,54460
72057594037928375,1242,2658,140,46220,3998,8618,62876,7528,1384,36,8948,53928
72057594037928927,1820,2668,138,55610,4172,7328,71736,7390,1394,36,8820,62916
72057594037929196,1250,2662,318,44634,4586,9348,62798,7850,1438,36,9324,53474
72057594037929407,1256,2700,322,60264,3270,7926,75738,7782,2008,36,9826,65912
72057594037929565,1250,2570,304,52770,3948,7408,68250,7728,1366,40,9134,59116
72057594037929709,1244,2664,334,53368,3144,8460,69214,7502,1424,38,8964,60250
72057594037929718,1250,2764,340,42898,4136,8692,60080,7476,1412,38,8926,51154
72057594037929906,1232,3380,348,47766,2928,4452,60106,7692,3046,38,10776,49330
72057594037930045,1242,2586,308,58884,3828,8910,75758,7620,1522,34,9176,66582
72057594037930064,1240,2578,136,44950,2914,4552,56370,7554,1400,36,8990,47380
72057594037930539,1248,2550,174,51394,3792,9180,68338,8284,1528,38,9850,58488
72057594037930565,1448,3370,144,58296,4060,8382,75700,7316,1412,36,8764,66936
72057594037930651,1242,2734,386,45626,4186,7718,61892,7676,3056,38,10770,51122
72057594037930678,1240,2668,196,54890,4070,3530,66594,7366,1496,36,8898,57696
72057594037930733,1262,2738,190,60142,4118,4448,72898,7236,1422,36,8694,64204
72057594037931414,1242,2502,168,53696,3730,7570,68908,7460,1526,36,9022,59886
