op_id,Stage1,Stage2,Stage3,Stage4,Stage5,Stage6,StageW,StageR1,StageR2,StageR3,StageR,RTT
72057594037933194,1238,2726,136,27180,4200,7990,43470,7624,3106,36,10766,32704
72057594037933367,1322,2664,306,17154,3792,8312,33550,7496,2908,40,10444,23106
72057594037933418,1240,2476,162,24208,3720,7278,39084,7464,1528,36,9028,30056
72057594037933421,1294,2582,120,25468,3756,4376,37596,7602,1382,38,9022,28574
72057594037933532,1244,2548,172,22710,3890,4442,35006,7688,1400,34,9122,25884
72057594037933621,1306,2672,254,23510,3894,4380,36016,7834,1502,36,9372,26644
72057594037934024,1238,2510,276,23056,3942,4658,35680,7580,1390,38,9008,26672
72057594037934138,1230,2508,296,23388,3848,4546,35816,7478,1502,36,9016,26800
72057594037934204,1238,2622,270,32418,4208,7836,48592,7644,10198,36,17878,30714
72057594037934253,1240,2582,316,22602,3924,4540,35204,7486,2968,36,10490,24714
72057594037934688,1236,2784,252,22780,4206,9922,41180,7516,1638,36,9190,31990
72057594037934894,1246,2628,184,26864,2994,8584,42500,7476,1334,38,8848,33652
72057594037935184,1230,2782,296,21828,3868,4512,34516,7520,1380,36,8936,25580
72057594037935290,1242,2562,268,20340,3766,4426,32604,7550,1368,36,8954,23650
72057594037935387,1576,2626,200,23564,4440,8234,40640,7580,1438,38,9056,31584
72057594037935509,1244,2592,246,24316,4208,4454,37060,7614,2286,38,9938,27122
72057594037935520,1228,2590,176,26876,3786,4522,39178,7694,3058,34,10786,28392
72057594037936035,1240,2650,264,26834,4092,7404,42484,7640,2942,38,10620,31864
72057594037936315,1240,2544,276,24066,4092,4398,36616,7588,1406,40,9034,27582
72057594037936456,1242,2556,304,26044,3808,4468,38422,7512,1418,36,8966,29456
72057594037936495,1256,2736,172,24412,4048,4680,37304,7468,1412,36,8916,28388
72057594037936579,1244,2512,324,25312,3768,4566,37726,7728,1344,38,9110,28616
72057594037936612,1242,2524,252,22952,3948,4316,35234,7828,3096,38,10962,24272
72057594037937061,1280,2584,324,22538,11496,8414,46636,14570,1356,34,15960,30676
72057594037937462,1248,2578,306,24468,4016,4788,37404,7590,3156,38,10784,26620
72057594037937859,1236,2614,134,26310,3298,4468,38060,7750,1460,36,9246,28814
72057594037937928,1242,2658,124,25596,4052,4388,38060,7928,1398,36,9362,28698
72057594037937943,1254,2634,268,27652,3164,4600,39572,7956,1398,36,9390,30182
72057594037937986,1320,2550,306,23398,3954,4418,35946,7626,3034,34,10694,25252
72057594037938198,1254,2458,158,29490,3892,4428,41680,7626,1404,38,9068,32612
72057594037938412,1350,2598,252,23674,3904,3552,35330,7404,1352,36,8792,26538
72057594037938577,1244,2574,272,25872,3812,4532,38306,7544,1500,36,9080,29226
72057594037938651,1244,2502,162,14920,3792,8312,30932,7688,2810,38,10536,20396
72057594037938789,1240,2716,364,24714,4214,4360,37608,7562,1514,36,9112,28496
72057594037938812,1240,2642,588,27408,4110,5066,41054,7708,2992,36,10736,30318
72057594037938844,1246,2642,184,23012,3996,4518,35598,7984,1400,38,9422,26176
72057594037939051,1244,2546,596,22688,3746,4502,35322,7508,1406,40,8954,26368
72057594037939302,1236,2556,114,25744,4572,4954,39176,7708,1682,38,9428,29748
72057594037939481,1264,2526,110,26674,3866,4490,38930,7614,1498,36,9148,29782
72057594037939550,1238,2488,270,32908,3814,4458,45176,7666,1410,40,9116,36060
72057594037939565,1238,2462,252,25060,3732,8140,40884,7690,1532,38,9260,31624
72057594037939622,1242,2522,264,25968,2794,4892,37682,7688,1468,38,9194,28488
72057594037939651,1256,2648,168,27204,3914,4516,39706,7588,1520,36,9144,30562
72057594037939798,1236,2684,328,26794,4130,9412,44584,7720,3054,36,10810,33774
72057594037939940,1264,2644,266,22872,3890,5240,36176,7610,1506,36,9152,27024
72057594037939983,1244,2560,172,16252,3998,4360,28586,7376,1374,34,8784,19802
72057594037940058,1236,2652,482,22500,4176,4496,35542,7716,1416,36,9168,26374
72057594037940250,1282,2486,160,25116,3902,4588,37534,7610,1418,42,9070,28464
72057594037940312,1246,2734,320,22584,4246,4488,35618,7864,3054,40,10958,24660
72057594037940628,1248,2512,468,24082,3944,8604,40858,7864,1400,36,9300,31558
72057594037940709,2124,2692,136,22970,3966,4570,36458,7852,1600,34,9486,26972
72057594037941005,1242,2518,254,35348,3880,4604,47846,7444,1442,38,8924,38922
72057594037941110,1242,2502,114,28048,11486,4340,47732,7572,2884,38,10494,37238
72057594037941121,1248,2500,274,27064,3904,8284,43274,7924,1378,38,9340,33934
72057594037941173,1238,2530,250,28110,3796,4348,40272,7752,1406,36,9194,31078
72057594037941354,1246,2670,322,18138,4044,4480,30900,7598,3006,38,10642,20258
72057594037941389,1236,2716,310,25058,4038,4326,37684,7662,1432,40,9134,28550
72057594037941672,1244,2492,160,24890,3812,4460,37058,7754,1494,36,9284,27774
72057594037941683,1230,2482,256,22908,3680,4408,34964,7724,1482,38,9244,25720
72057594037941714,1242,2724,372,25348,4088,8128,41902,7480,1504,36,9020,32882
72057594037941968,1236,2582,256,22384,4012,4632,35102,7718,1422,40,9180,25922
72057594037942223,1246,2522,182,28784,3984,4394,41112,7592,1386,36,9014,32098
72057594037942241,1246,2552,390,27570,3812,9772,45342,7542,1446,38,9026,36316
72057594037942256,1252,2520,126,23012,2924,4406,34240,7646,1490,36,9172,25068
72057594037942294,1232,2452,132,25726,4520,4358,38420,7774,1462,36,9272,29148
72057594037942751,1236,2534,326,22964,3686,3954,34700,7684,3100,36,10820,23880
72057594037943062,1248,2688,328,23026,4084,4576,35950,7438,3200,36,10674,25276
72057594037943474,1236,2570,164,24548,4046,4342,36906,7342,9856,38,17236,19670
72057594037943658,1252,2544,274,23966,2908,4404,35348,7324,1870,36,9230,26118
72057594037944114,1242,2538,250,26376,3312,4458,38176,7906,1508,38,9452,28724
72057594037944592,1244,2746,324,25260,4108,4538,38220,7636,1506,36,9178,29042
72057594037945288,1242,2490,166,25658,3686,4450,37692,7718,1478,36,9232,28460
72057594037945399,1244,2500,272,29328,2792,4492,40628,7498,3182,36,10716,29912
72057594037945478,1244,3106,310,22014,3796,4502,34972,7550,3068,36,10654,24318
72057594037945489,1258,2750,136,26194,2956,4410,37704,7626,1392,36,9054,28650
72057594037945617,1238,2662,308,23332,4752,3578,35870,7482,1358,40,8880,26990
72057594037945794,1334,2568,298,21872,3996,4434,34502,7576,3084,38,10698,23804
72057594037946087,1240,2578,124,19878,3872,4410,32102,7644,2916,36,10596,21506
72057594037946410,1246,2600,186,36774,3924,10504,55234,7498,2872,36,10406,44828
72057594037946635,1262,2738,178,25362,4500,4550,38590,7456,1504,40,9000,29590
72057594037946774,1256,2520,140,23792,3828,4454,35990,7462,1378,40,8880,27110
72057594037946959,1238,2762,254,36484,4038,4530,49306,7630,1492,40,9162,40144
72057594037947211,1234,2730,302,26698,4294,4878,40136,7806,1386,36,9228,30908
72057594037947296,1242,2676,558,25656,4098,4568,38798,7526,1394,36,8956,29842
72057594037947885,1248,2486,250,25762,3850,4446,38042,7730,1454,40,9224,28818
72057594037948009,1256,2744,122,22558,4012,4416,35108,7498,1458,36,8992,26116
72057594037948580,1256,2658,130,25128,3862,3674,36708,7652,1376,36,9064,27644
72057594037949661,1248,2634,130,24882,3850,4378,37122,7762,2072,40,9874,27248
72057594037950088,1250,2540,250,27130,3712,4472,39354,7536,1542,36,9114,30240
72057594037950424,1240,2508,188,37110,3914,4770,49730,7866,3132,36,11034,38696
72057594037951441,1234,2506,302,11258,3810,4596,23706,5694,3006,36,8736,14970
72057594037951573,9894,2556,182,14016,3896,4360,34904,7596,1372,38,9006,25898
72057594037951598,1244,2506,174,16436,3844,4512,28716,7524,1498,36,9058,19658
72057594037951621,1248,2676,300,18810,4080,4664,31778,8058,3030,36,11124,20654
72057594037952180,1270,2642,134,10898,3942,4448,23334,8798,2990,36,11824,11510
72057594037952193,1238,2542,128,18380,3946,5194,31428,5534,1348,36,6918,24510
72057594037952333,1236,2512,644,17350,3710,4474,29926,7848,3028,34,10910,19016
72057594037952353,1238,2698,172,18662,3952,4506,31228,7806,1494,36,9336,21892
72057594037928220,1170,2674,302,19532,3896,7142,34716,8036,1402,36,9474,25242
72057594037928376,1170,2424,292,20068,3522,7938,35414,7764,1366,36,9166,26248
72057594037928959,1152,2450,630,23776,4328,8316,40652,7648,1392,36,9076,31576
72057594037929047,1382,2440,318,28316,3628,8152,44236,7688,1432,36,9156,35080
72057594037929138,1174,2464,174,23800,3794,7950,39356,7468,1410,34,8912,30444
72057594037929237,1176,2464,300,17854,3568,8738,34100,8552,3746,38,12336,21764
72057594037929473,1174,2504,172,22726,4008,8028,38612,7778,1386,38,9202,29410
72057594037929867,1222,2378,136,23886,3744,7954,39320,7330,1522,36,8888,30432
72057594037929968,1184,2414,116,23278,3728,7932,38652,7498,3208,38,10744,27908
72057594037930193,2264,2414,304,22346,3664,8338,39330,7612,9924,36,17572,21758
72057594037930225,1184,2472,166,23462,3662,8084,39030,8010,2934,36,10980,28050
72057594037930331,1180,2718,136,23006,3504,7830,38374,7828,1388,36,9252,29122
72057594037930995,1184,2466,260,26322,3646,8202,42080,7604,1502,36,9142,32938
72057594037931226,976,2630,266,21048,2888,7838,35646,7622,1518,40,9180,26466
72057594037931330,1216,2910,276,15088,3704,7848,31042,7716,1480,36,9232,21810
72057594037931830,1154,2606,160,25682,3940,6702,40244,8836,1374,38,10248,29996
72057594037932061,1514,2658,500,23802,3984,4356,36814,7598,1426,38,9062,27752
72057594037932217,1162,2606,188,35434,3932,7984,51306,7572,1400,40,9012,42294
72057594037932335,1826,2628,164,24178,4084,7852,40732,7668,1356,38,9062,31670
72057594037932491,324,2564,266,16288,3696,4250,27388,7742,1406,36,9184,18204
72057594037932511,1180,2516,324,24556,3738,7944,40258,7554,1428,40,9022,31236
72057594037932527,1224,2422,274,27228,3884,4200,39232,7610,1496,36,9142,30090
72057594037932528,1176,2594,134,24538,3890,7686,40018,7648,1590,38,9276,30742
72057594037933091,1706,2466,256,25404,3788,4324,37944,7574,1370,36,8980,28964
72057594037933145,1164,2534,264,22616,3732,4360,34670,7700,1954,36,9690,24980
72057594037933195,1166,2478,314,24772,4480,4182,37392,7664,1388,38,9090,28302
72057594037933323,2080,2588,302,24670,3618,4446,37704,7598,1444,36,9078,28626
72057594037933520,1168,2444,308,25842,3836,11768,45366,7774,1404,36,9214,36152
72057594037933555,592,2610,58,17286,3834,4322,28702,7528,1484,36,9048,19654
72057594037933579,1176,2492,138,24774,3912,3348,35840,7504,1856,40,9400,26440
72057594037934269,1176,2446,392,25036,3724,9500,42274,7486,1372,36,8894,33380
72057594037934553,1610,2720,272,31082,4024,7628,47336,8244,1838,36,10118,37218
72057594037934899,1164,2508,120,28196,4170,7904,44062,7426,1506,38,8970,35092
72057594037935142,1172,2556,132,23780,3702,4384,35726,7952,1378,36,9366,26360
72057594037935256,1160,2662,272,14022,4538,7552,30206,7586,2994,36,10616,19590
72057594037935671,1168,2492,110,23644,3658,7888,38960,7512,3052,36,10600,28360
72057594037936016,1170,2390,318,24096,3882,4280,36136,7778,1388,38,9204,26932
72057594037936069,1176,2474,318,15578,3646,4210,27402,7416,1398,36,8850,18552
72057594037936369,1174,2606,124,23392,3928,4204,35428,7482,1506,36,9024,26404
72057594037936590,1636,2658,182,24488,4634,3330,36928,7528,2964,36,10528,26400
72057594037936623,1176,2482,174,16430,3662,4576,28500,7614,1410,40,9064,19436
72057594037937129,1196,2480,320,15988,3756,4272,28012,7616,1514,42,9172,18840
72057594037937539,572,2476,320,20484,3616,4258,31726,8000,1498,36,9534,22192
72057594037937568,1176,2704,286,24142,4030,9126,41464,7642,1582,38,9262,32202
72057594037937758,1168,2376,322,28330,3838,4148,40182,7552,1394,36,8982,31200
72057594037937854,1170,2504,314,27114,3790,7944,42836,7436,1634,36,9106,33730
72057594037938994,1176,2532,306,24730,3742,3422,35908,7508,1498,38,9044,26864
72057594037939318,1790,2692,170,17232,3834,4184,29902,7842,1516,38,9396,20506
72057594037939916,1164,2456,308,23690,3652,9288,40558,7662,1484,36,9182,31376
72057594037940240,1174,2698,108,26248,3864,4220,38312,7724,1518,38,9280,29032
72057594037940748,1180,2512,332,27826,3950,8150,43950,7408,1728,42,9178,34772
72057594037940815,1174,2656,484,25536,4120,4124,38094,8044,1406,36,9486,28608
72057594037940973,1156,2448,110,26854,4166,4326,39060,7422,1528,36,8986,30074
72057594037941624,1548,2568,322,24262,4424,3232,36356,7346,1520,36,8902,27454
72057594037941828,1174,2422,270,24330,3688,3338,35222,7654,1462,40,9156,26066
72057594037942391,1184,2620,286,27646,3898,4222,39856,7766,2776,38,10580,29276
72057594037942594,1256,2608,1338,22626,3842,4182,35852,7636,1358,38,9032,26820
72057594037943521,1172,2584,134,15764,3746,4146,27546,7642,1406,36,9084,18462
72057594037944043,1164,2560,182,26890,3930,9930,44656,7802,1416,38,9256,35400
72057594037944158,1174,2494,256,35152,3700,4320,47096,7718,1410,36,9164,37932
72057594037944174,1172,2472,314,27328,3640,4308,39234,7418,2038,36,9492,29742
72057594037944308,1176,2458,250,15562,3784,4252,27482,7782,3230,36,11048,16434
72057594037944474,1160,2646,274,21724,3868,4184,33856,7412,3016,36,10464,23392
72057594037944602,1168,2500,304,27954,3680,4354,39960,7572,2966,36,10574,29386
72057594037944868,1174,2608,124,22942,3934,4130,34912,7752,1328,36,9116,25796
72057594037944896,2226,2462,134,23772,3854,5032,37480,7586,1428,40,9054,28426
72057594037945641,1168,2638,268,27232,4150,3436,38892,7592,1398,40,9030,29862
72057594037946203,1182,2562,180,15438,3902,4352,27616,7726,1358,42,9126,18490
72057594037947060,1164,2528,116,22324,3690,3402,33224,7708,1458,34,9200,24024
72057594037947247,1882,2638,276,24868,4194,8766,42624,7472,1374,40,8886,33738
72057594037947539,1170,2434,316,26084,3804,3462,37270,7694,1458,36,9188,28082
72057594037948395,1186,2426,120,27900,3704,4188,39524,7726,1322,36,9084,30440
72057594037948480,1162,2436,382,22754,3584,8288,38606,7590,1386,36,9012,29594
72057594037949477,1182,2540,114,19742,3704,4298,31580,7610,1388,36,9034,22546
72057594037949609,1172,2662,112,26568,4148,8290,42952,7960,1526,36,9522,33430
72057594037949784,1192,2634,198,22780,3892,4330,35026,7930,1382,42,9354,25672
72057594037950101,1174,2478,262,22932,3606,4358,34810,7384,1414,36,8834,25976
72057594037950643,1190,2628,116,25310,3992,4342,37578,7512,1518,36,9066,28512
72057594037950836,1172,2590,126,23458,3884,8398,39628,7834,1406,36,9276,30352
72057594037951025,1720,2432,190,19098,3788,4282,31510,7554,1406,36,8996,22514
72057594037951116,1162,3024,252,18428,3696,8888,35450,8044,1566,38,9648,25802
72057594037952174,1160,2588,174,16808,3868,3672,28270,7836,1522,36,9394,18876
72057594037952196,1174,2410,186,20732,3598,7742,35842,7588,1358,36,8982,26860
72057594037952211,1176,2428,306,20720,3788,4152,32570,7710,3038,36,10784,21786
72057594037952242,1178,2602,254,20246,3996,4194,32470,7604,1494,36,9134,23336
72057594037952736,1176,2470,318,16868,3772,3780,28384,7682,1378,36,9096,19288
72057594037927985,1260,2540,276,20218,3998,4948,33240,7516,3234,46,10796,22444
72057594037928085,1266,2746,118,20216,4078,4428,32852,7574,1396,44,9014,23838
72057594037928156,2244,2584,270,27436,3958,4368,40860,7626,2034,42,9702,31158
72057594037928443,1264,2522,336,18790,3742,4426,31080,3330,3176,36,6542,24538
72057594037928688,1266,2592,246,27318,3968,4458,39848,7252,1392,38,8682,31166
72057594037928722,1274,2524,254,20478,3974,4416,32920,7600,1434,40,9074,23846
72057594037928984,1274,2488,322,27330,3880,4428,39722,7710,1344,40,9094,30628
72057594037929207,1578,2668,298,26476,3916,4402,39338,7582,1400,42,9024,30314
72057594037929249,1256,2658,330,25382,4032,4400,38058,7794,1490,36,9320,28738
72057594037929397,1260,2530,254,25146,4048,4354,37592,7784,1366,36,9186,28406
72057594037929439,1262,2730,308,25774,4202,4474,38750,7930,1348,36,9314,29436
72057594037929444,1292,2848,396,25852,3938,4282,38608,7628,1380,38,9046,29562
72057594037929610,1256,2570,296,26398,4032,4426,38978,7550,1540,34,9124,29854
72057594037929640,1300,2612,162,20612,4004,4452,33142,7728,1374,36,9138,24004
72057594037929859,1256,2524,244,26436,4284,4948,39692,7762,1516,36,9314,30378
72057594037929876,1256,2668,192,44940,4152,4446,57654,7424,1448,36,8908,48746
72057594037929980,1262,2570,280,26692,3020,4350,38174,3882,1436,38,5356,32818
72057594037930008,1256,2538,276,27954,3842,4428,40294,7730,1388,36,9154,31140
72057594037930046,1252,2768,302,18730,4050,4954,32056,7424,1380,40,8844,23212
72057594037930102,1250,2698,288,18580,4012,5228,32056,7492,1382,36,8910,23146
72057594037930182,1260,2712,118,24702,4004,4336,37132,7594,2148,40,9782,27350
72057594037930194,1268,2542,302,19110,3966,4462,31650,7664,1380,38,9082,22568
72057594037930325,1266,2768,176,11858,4256,4434,24758,7690,1440,36,9166,15592
72057594037930649,1868,2684,164,27336,4164,4528,40744,7836,1400,36,9272,31472
72057594037931311,1264,2568,132,24786,3818,4488,37056,8290,1370,40,9700,27356
72057594037931381,2270,2972,190,27936,3028,4474,40870,7608,1432,40,9080,31790
72057594037931458,1382,2604,476,24534,3966,4392,37354,7780,11200,38,19018,18336
72057594037931551,1256,2718,252,17762,4526,4354,30868,7342,1530,40,8912,21956
72057594037931958,1266,2758,170,26338,4112,4928,39572,7656,1504,36,9196,30376
72057594037932285,1262,2800,278,27356,4572,4860,41128,7586,1432,36,9054,32074
72057594037932544,1262,2748,68,28544,4118,4800,41540,7764,1426,38,9228,32312
72057594037932565,11214,2662,338,25766,3856,4308,48144,7622,1418,36,9076,39068
72057594037932934,1262,2492,316,20170,3758,4642,32640,7554,1508,40,9102,23538
72057594037933361,1262,2746,294,26252,3994,4812,39360,7574,1390,36,9000,30360
72057594037933552,1254,2774,262,28168,12942,4468,49868,7716,1498,38,9252,40616
72057594037933619,1260,2924,268,24436,3904,4332,37124,7520,1410,36,8966,28158
72057594037933727,1260,2618,308,19848,4018,4428,32480,7688,1496,38,9222,23258
72057594037934057,1272,2598,192,25802,4104,4438,38406,7906,1486,36,9428,28978
72057594037934084,1256,2692,276,24924,4164,4440,37752,7610,1498,36,9144,28608
72057594037934322,1264,2706,262,27070,4192,4446,39940,7634,1526,36,9196,30744
72057594037934744,1256,2686,254,27766,3948,4530,40440,7678,1412,38,9128,31312
72057594037934824,1256,2758,246,17934,4008,4510,30712,3926,1370,36,5332,25380
72057594037935060,1316,2516,114,20258,3898,4560,32662,7966,1540,40,9546,23116
72057594037935374,1272,2664,308,26044,3056,4514,37858,7554,1426,36,9016,28842
72057594037935449,1264,2948,338,26836,4134,4446,39966,7510,1388,40,8938,31028
72057594037935760,1258,2548,276,25286,3924,4476,37768,7712,1540,38,9290,28478
72057594037935864,1254,2566,304,24626,3860,4442,37052,7556,1424,40,9020,28032
72057594037935994,1262,2622,136,26644,4082,5080,39826,7646,1518,36,9200,30626
72057594037936194,1270,2532,390,26108,3328,4520,38148,7578,1404,36,9018,29130
72057594037936229,1292,2556,66,28534,3996,4836,41280,7634,3026,36,10696,30584
72057594037936312,1268,3022,274,25844,3754,4414,38576,7424,1610,36,9070,29506
72057594037937072,1260,3514,118,25514,3952,4496,38854,7956,1402,36,9394,29460
72057594037937161,1254,2540,162,27046,4036,4424,39462,7782,1380,40,9202,30260
72057594037937302,1256,2584,254,26380,3910,4362,38746,7374,1520,36,8930,29816
72057594037937739,1266,2742,312,25362,3346,4296,37324,7786,1364,42,9192,28132
72057594037937840,1248,2672,146,26082,4058,4526,38732,7406,1400,36,8842,29890
72057594037937888,1258,2546,326,35474,4130,4854,48588,7584,1802,36,9422,39166
72057594037938167,1264,2674,280,18240,4150,4610,31218,7578,1412,36,9026,22192
72057594037939054,1270,2736,302,33970,4078,4482,46838,7596,1388,38,9022,37816
72057594037939102,1274,2734,332,27036,4020,4422,39818,7736,1440,42,9218,30600
72057594037939229,1268,2712,214,27132,3998,4494,39818,7696,3038,36,10770,29048
72057594037939394,1276,2714,130,25284,4032,4366,37802,7462,1548,36,9046,28756
72057594037939603,1264,2822,332,23762,4424,4514,37118,7342,1380,42,8764,28354
72057594037940404,1264,2698,266,25302,3964,4470,37964,8224,1384,36,9644,28320
72057594037940480,1344,2548,306,34236,3772,4494,46700,7694,1446,36,9176,37524
72057594037940679,1276,2592,614,34464,4056,4720,47722,7308,1404,36,8748,38974
72057594037940681,1284,2700,144,17394,4046,4504,30072,7672,1392,38,9102,20970
72057594037941228,1256,2838,200,27100,4222,4430,40046,7558,1370,36,8964,31082
72057594037941595,1268,2728,144,16830,4418,4438,29826,7776,1462,38,9276,20550
72057594037941651,1270,2630,142,24676,3998,4442,37158,7600,1372,40,9012,28146
72057594037941863,1276,2572,262,35268,4016,4714,48108,7660,1406,40,9106,39002
72057594037941889,1278,2592,260,24518,4566,5056,38270,7870,1398,40,9308,28962
72057594037942083,1266,2522,290,26670,4178,4394,39320,7540,2938,36,10514,28806
72057594037942455,1266,2574,264,27398,3566,4394,39462,7770,1412,40,9222,30240
72057594037942939,1342,2758,292,29090,4056,4462,42000,7424,1506,36,8966,33034
72057594037943069,1262,2550,146,25882,3886,4458,38184,7532,3156,36,10724,27460
72057594037943072,1550,2772,210,23504,4532,4590,37158,7284,1360,40,8684,28474
72057594037943082,1270,2692,290,17810,4144,4460,30666,7532,1512,38,9082,21584
72057594037943332,1254,2510,672,25722,3786,4572,38516,7612,1446,36,9094,29422
72057594037943835,1256,2630,136,25152,4020,4410,37604,7732,1420,38,9190,28414
72057594037943853,1260,2840,142,28078,4264,4394,40978,7620,2880,38,10538,30440
72057594037944167,1254,2756,638,24374,4216,4452,37690,7584,1392,34,9010,28680
72057594037944246,1266,2618,148,17452,3864,4628,29976,7478,1436,38,8952,21024
72057594037944497,1272,2600,270,27830,4154,4866,40992,7598,1420,36,9054,31938
72057594037944775,1262,2734,246,28430,4224,4442,41338,7800,3174,3766,14740,26598
72057594037944816,1258,2730,124,25822,3840,5310,39084,7828,1424,36,9288,29796
72057594037944829,1260,2528,302,24968,3826,4402,37286,7736,1882,42,9660,27626
72057594037944831,1266,2702,202,24746,4130,4292,37338,7776,1522,36,9334,28004
72057594037945762,1268,2680,118,25262,3972,4374,37674,7586,1434,36,9056,28618
72057594037945844,1262,2626,284,27316,4044,4388,39920,7750,1358,38,9146,30774
72057594037945955,1244,2678,348,19052,4004,4432,31758,2706,1534,38,4278,27480
72057594037946010,1260,2622,124,27064,3918,4438,39426,7658,1506,36,9200,30226
72057594037946024,1350,2760,710,25870,4352,4484,39526,7618,1436,40,9094,30432
72057594037946067,1256,2712,166,24874,4146,4288,37442,7708,1420,38,9166,28276
72057594037946122,1266,2642,302,28682,4712,4944,42548,7852,3460,11826,23138,19410
72057594037946362,1260,2630,336,25504,4054,4572,38356,7742,1376,40,9158,29198
72057594037946410,1254,2556,342,24670,4304,4416,37542,7498,2872,36,10406,27136
72057594037946441,1292,2736,282,28418,4192,4448,41368,7670,1510,36,9216,32152
72057594037946681,1268,2596,264,25482,4042,4520,38172,7688,1474,38,9200,28972
72057594037947354,1260,2692,256,24418,4144,4552,37322,7352,1490,36,8878,28444
72057594037947569,1260,2718,244,36142,4114,4468,48946,7716,1386,42,9144,39802
72057594037947804,1254,2732,324,24876,4036,5118,38340,3920,1366,36,5322,33018
72057594037947896,1340,2748,330,25038,4194,5022,38672,7680,2918,38,10636,28036
72057594037947994,1274,2748,310,25254,4174,4324,38084,7574,1518,34,9126,28958
72057594037948146,1276,2802,380,25044,4126,4466,38094,7616,2174,38,9828,28266
72057594037948817,1344,2572,248,23880,4004,4542,36590,7486,1492,36,9014,27576
72057594037948901,1264,2752,252,17434,4248,4476,30426,7558,3082,36,10676,19750
72057594037948985,1260,2750,124,25182,4162,5840,39318,7684,1522,36,9242,30076
72057594037949092,1352,2692,166,28080,4152,4826,41268,7646,10270,38,17954,23314
72057594037949159,1258,2562,150,26044,3924,4490,38428,7560,1500,36,9096,29332
72057594037949203,1268,2542,296,28336,3916,4284,40642,7666,1408,38,9112,31530
72057594037949204,1258,2726,310,19972,4106,4422,32794,7648,1390,36,9074,23720
72057594037949418,1246,2618,272,27836,3754,4430,40156,7648,1438,36,9122,31034
72057594037950270,1270,2584,194,26396,4020,4866,39330,7824,2942,38,10804,28526
72057594037950287,1260,2590,126,26894,4030,4394,39294,7642,1548,36,9226,30068
72057594037950663,1278,2642,190,30626,3968,4408,43112,8034,3166,38,11238,31874
72057594037951008,1254,2734,252,26678,3202,4336,38456,7794,1452,40,9286,29170
72057594037951098,1266,2620,280,24322,4008,4450,36946,7726,1428,38,9192,27754
72057594037951305,1256,2662,142,26366,3918,4512,38856,7688,1430,38,9156,29700
72057594037951424,1268,2722,246,26662,4122,4626,39646,7360,1438,38,8836,30810
72057594037951551,1270,2622,122,26538,4114,4454,39120,7314,1506,36,8856,30264
72057594037952522,1298,2772,142,25006,3238,4484,36940,7546,1356,42,8944,27996
72057594037952583,1256,2652,328,26340,4044,5170,39790,7558,1344,38,8940,30850
72057594037952713,1280,2736,418,23334,4268,4594,36630,8880,1532,36,10448,26182
72057594037952787,1272,2540,198,25240,4064,4846,38160,7664,1488,34,9186,28974
