op_id,Stage1,Stage2,Stage3,Stage4,Stage5,Stage6,StageW,StageR1,StageR2,StageR3,StageR,RTT
72057594037932715,1248,2564,316,10904,3762,4324,23118,7548,1554,42,9144,13974
72057594037932840,1300,2564,242,10774,4468,5036,24384,7826,1428,36,9290,15094
72057594037932972,1250,2612,272,12544,4162,4442,25282,9150,1428,36,10614,14668
72057594037933178,1262,2986,108,11880,3852,4496,24584,7620,1416,36,9072,15512
72057594037933252,1264,2564,140,11576,3906,4392,23842,7930,1404,38,9372,14470
72057594037933363,1254,2770,182,11838,4294,4984,25322,8096,1444,38,9578,15744
72057594037933381,1258,2584,124,16546,3832,4316,28660,7388,1396,36,8820,19840
72057594037933441,1268,2738,278,12380,4038,4328,25030,7714,1602,38,9354,15676
72057594037933569,1272,2562,320,10528,3804,4374,22860,7640,1906,38,9584,13276
72057594037933603,1260,2780,138,10762,4110,4340,23390,7632,1440,36,9108,14282
72057594037933605,1260,2656,320,12618,4162,4416,25432,7888,1444,36,9368,16064
72057594037933667,1262,2724,272,13104,4106,4358,25826,5380,1404,34,6818,19008
72057594037933839,1250,2564,162,12316,3800,4952,25044,7590,1524,38,9152,15892
72057594037934142,1260,2786,192,11936,4304,4464,24942,7926,1502,38,9466,15476
72057594037934260,1304,2698,134,11004,3974,4490,23604,7664,1372,36,9072,14532
72057594037934470,1248,2572,112,12226,3930,4422,24510,7532,1406,40,8978,15532
72057594037934518,1268,2610,64,10688,4034,4432,23096,7736,1430,36,9202,13894
72057594037934690,1264,2668,332,10806,3932,4458,23460,8106,1490,36,9632,13828
72057594037934830,1250,2700,298,10984,4022,4362,23616,7358,1414,36,8808,14808
72057594037934895,1258,2770,338,11936,4262,4636,25200,9026,1418,36,10480,14720
72057594037934983,1268,2642,118,10698,3894,4444,23064,7540,1500,36,9076,13988
72057594037935072,1924,2582,326,18236,3988,4496,31552,7776,1476,36,9288,22264
72057594037935169,1294,2760,296,12200,4090,4632,25272,7850,1400,40,9290,15982
72057594037935224,1306,2584,138,12642,4012,5004,25686,3258,1440,36,4734,20952
72057594037935248,1258,2558,166,10902,3722,4448,23054,7492,1536,40,9068,13986
72057594037935541,1256,2750,174,9982,4190,4448,22800,7828,1360,38,9226,13574
72057594037935600,1244,2586,318,12488,3860,4434,24930,7616,1398,36,9050,15880
72057594037935984,1262,3106,148,11566,3846,4438,24366,7786,1974,36,9796,14570
72057594037936223,1256,2640,260,10520,3916,4392,22984,7678,1364,40,9082,13902
72057594037936637,1434,2698,420,19990,4072,4420,33034,7324,1350,36,8710,24324
72057594037936913,1266,2744,252,10874,3962,4452,23550,7504,1376,42,8922,14628
72057594037937115,1258,2536,410,11588,3958,4304,24054,7486,1390,38,8914,15140
72057594037937137,1264,2586,278,11282,3944,4642,23996,7440,2164,36,9640,14356
72057594037937156,1260,2608,58,12718,4088,4498,25230,7538,1488,36,9062,16168
72057594037937198,1254,2754,336,12042,4114,4316,24816,7558,2164,40,9762,15054
72057594037937233,1256,2776,242,11680,4602,4436,24992,7444,1478,36,8958,16034
72057594037937855,1258,2690,300,12408,4190,4406,25252,7694,1572,38,9304,15948
72057594037937936,1234,2726,328,11012,4062,4432,23794,7500,1384,36,8920,14874
72057594037938142,1260,2718,244,10866,4404,4446,23938,7516,1476,36,9028,14910
72057594037938226,1260,2922,254,10850,4524,4416,24226,7624,1484,36,9144,15082
72057594037938416,1262,2516,60,11316,4002,4530,23686,7448,1356,46,8850,14836
72057594037938492,1252,2534,310,12238,3944,4408,24686,7666,1392,36,9094,15592
72057594037938566,1284,2730,274,11680,4132,4460,24560,7464,1584,38,9086,15474
72057594037938581,1262,2544,64,12440,4192,4888,25390,7408,1350,38,8796,16594
72057594037938695,1334,2550,122,10920,3810,4412,23148,14812,1908,36,16756,6392
72057594037938748,1252,2646,296,11458,3990,4340,23982,7542,2992,40,10574,13408
72057594037938788,1254,2608,330,13330,3966,4422,25910,8538,1412,36,9986,15924
72057594037938989,1252,2710,328,12460,4186,4978,25914,7590,1516,34,9140,16774
72057594037939171,1264,2506,114,11734,3842,4398,23858,7700,1952,36,9688,14170
72057594037939246,1244,2580,250,12040,3852,4376,24342,7754,1468,38,9260,15082
72057594037939284,1262,2722,194,10566,4130,4418,23292,7524,1406,38,8968,14324
72057594037939305,1250,2582,282,19058,3946,4448,31566,5436,1398,40,6874,24692
72057594037939465,1268,2762,302,19782,4290,4470,32874,8082,1496,36,9614,23260
72057594037939523,1958,2682,362,11524,3916,4776,25218,8408,1562,36,10006,15212
72057594037939831,1262,2676,290,10610,3946,4438,23222,7542,1396,36,8974,14248
72057594037939911,1276,2698,9232,11004,3986,4402,32598,7686,1536,40,9262,23336
72057594037940181,1262,2728,228,12574,4124,4852,25768,7868,1886,42,9796,15972
72057594037940206,1446,2606,252,17690,3862,4298,30154,7492,1442,38,8972,21182
72057594037940235,1256,2540,322,11858,3934,4384,24294,7692,9752,38,17482,6812
72057594037940424,1258,2670,452,10392,4032,4396,23200,7926,1414,36,9376,13824
72057594037940710,1266,2718,248,12094,4112,4402,24840,7720,1398,38,9156,15684
72057594037941551,1262,2838,342,10522,4114,4422,23500,7480,1390,38,8908,14592
72057594037942069,1262,2726,126,11874,4166,4500,24654,7606,1406,36,9048,15606
72057594037942120,1100,2962,410,12232,4722,4628,26054,7570,1434,36,9040,17014
72057594037942128,1264,2546,64,12156,3992,4660,24682,7476,1530,40,9046,15636
72057594037942179,1250,2742,372,12076,4204,4332,24976,7628,1972,38,9638,15338
72057594037942429,1262,2548,136,12046,3986,4366,24344,6346,1384,40,7770,16574
72057594037942781,1264,2698,184,10648,4132,4440,23366,7736,1528,12840,22104,1262
72057594037942805,1266,2602,248,12012,3804,4470,24402,9240,1336,38,10614,13788
72057594037942874,1258,2598,292,11856,3836,4464,24304,7688,1542,36,9266,15038
72057594037942946,1256,2710,142,11836,4170,4296,24410,7518,1412,36,8966,15444
72057594037942955,1264,2564,492,10878,3840,4440,23478,7354,1416,38,8808,14670
72057594037943577,1264,2568,254,12300,3798,4422,24606,9070,1448,36,10554,14052
72057594037943786,1262,2700,338,15360,4152,4418,28230,7994,1428,36,9458,18772
72057594037943875,1262,2542,294,11866,4006,4418,24388,7480,1398,38,8916,15472
72057594037944047,1260,2544,128,11290,3894,4404,23520,7612,1390,36,9038,14482
72057594037944448,1270,2522,184,12056,3812,4520,24364,7586,1430,42,9058,15306
72057594037944518,1260,2778,64,12216,4272,4408,24998,16714,1704,40,18458,6540
72057594037944683,1266,2762,124,16684,4042,4376,29254,7590,1382,38,9010,20244
72057594037944686,1266,2752,334,10574,4214,4386,23526,7466,1398,36,8900,14626
72057594037945036,1254,2562,244,12154,3732,4460,24406,9348,2138,36,11522,12884
72057594037945173,1248,2678,184,12026,3938,4414,24488,7676,1424,36,9136,15352
72057594037945536,1256,2692,418,11514,4030,4484,24394,7450,1466,36,8952,15442
72057594037946378,1252,2562,138,11494,3926,4442,23814,7568,1432,36,9036,14778
72057594037946437,1264,2786,322,11742,4032,4422,24568,7778,1344,42,9164,15404
72057594037946661,1248,2724,278,10502,4146,4982,23880,7968,1504,36,9508,14372
72057594037946971,1256,2540,300,10996,3790,5032,23914,7910,1426,42,9378,14536
72057594037947192,1248,2586,240,11556,3932,4468,24030,7654,1370,44,9068,14962
72057594037947284,1254,2520,330,10948,3746,4454,23252,7568,1602,38,9208,14044
72057594037947536,1248,2542,154,12908,3852,4458,25162,7614,2162,36,9812,15350
72057594037947738,1262,2530,396,20258,3730,4274,32450,7378,2080,40,9498,22952
72057594037947815,1508,2642,322,12584,11588,4486,33130,7542,1424,36,9002,24128
72057594037947834,1250,2632,250,11280,3866,4484,23762,7460,1416,36,8912,14850
72057594037947984,1252,2530,338,11962,3834,4684,24600,8144,1932,38,10114,14486
72057594037948394,1262,2520,280,10608,4022,11816,30508,7758,1334,38,9130,21378
72057594037948890,1278,2532,250,10526,3792,4448,22826,3892,1516,38,5446,17380
72057594037948967,1266,2836,106,10614,3738,4436,22996,7738,1422,36,9196,13800
72057594037949261,1456,2464,110,28562,3714,4346,40652,7672,1522,36,9230,31422
72057594037949805,1262,2824,144,12076,4290,4430,25026,7514,1430,38,8982,16044
72057594037950167,1268,2546,250,10300,11390,4556,30310,7414,1350,38,8802,21508
72057594037950263,1266,2544,292,12352,3782,4386,24622,7402,1432,34,8868,15754
72057594037950516,1260,2608,118,13304,4790,4886,26966,2776,1520,40,4336,22630
72057594037950677,1264,2602,302,11180,3832,4436,23616,7722,1478,36,9236,14380
72057594037950847,1256,2700,136,12184,4130,4434,24840,7716,1998,36,9750,15090
72057594037950903,1310,2830,394,10362,4246,4350,23492,7774,1434,36,9244,14248
72057594037950984,1252,2694,126,12382,3940,4380,24774,7722,1370,36,9128,15646
72057594037951264,1266,2786,248,10944,3990,4376,23610,7642,1378,40,9060,14550
72057594037951554,1252,2522,292,12066,3774,4482,24388,7464,1500,38,9002,15386
72057594037951749,1266,2718,332,10752,4006,4400,23474,7592,1998,36,9626,13848
72057594037951765,1246,2574,280,12080,4024,4510,24714,7748,2022,38,9808,14906
72057594037952457,1254,2768,64,12336,4332,4466,25220,7616,1534,38,9188,16032
72057594037952538,1260,2722,270,10874,4104,4432,23662,7570,1382,40,8992,14670
72057594037952850,1252,2558,114,11626,4048,4446,24044,7954,1790,38,9782,14262
72057594037952864,1368,2700,278,14264,4252,4556,27418,7518,3000,38,10556,16862
72057594037953016,1266,2662,276,12384,3988,4394,24970,8126,1424,38,9588,15382
72057594037953299,1258,2758,132,10546,4212,4428,23334,2790,1424,36,4250,19084
72057594037953416,1248,3054,380,12116,4130,4382,25310,7810,1908,36,9754,15556
72057594037953690,1256,2702,640,12024,4148,4314,25084,7730,1426,42,9198,15886
72057594037954510,1272,2572,252,13948,3880,4454,26378,7608,1498,38,9144,17234
72057594037954521,1264,2600,296,11054,3848,5008,24070,8860,1388,36,10284,13786
72057594037954835,1254,2752,174,11956,11556,4384,32076,7994,1348,36,9378,22698
72057594037955099,1264,2584,690,11578,3964,4434,24514,7648,1402,36,9086,15428
72057594037955353,1256,2546,134,11562,3854,4450,23802,7782,2112,38,9932,13870
72057594037955488,1272,2722,306,11314,4100,4428,24142,7796,3086,38,10920,13222
72057594037955566,1262,2672,254,11646,4022,4460,24316,8166,1790,38,9994,14322
72057594037955606,1266,2648,298,12412,4070,4986,25680,7528,1500,36,9064,16616
72057594037955777,1272,2868,284,11446,4056,4436,24362,7666,1508,36,9210,15152
72057594037955829,1268,2798,194,12492,4190,4650,25592,9228,2040,38,11306,14286
72057594037956218,1262,2736,120,11002,4158,4760,24038,7544,1372,36,8952,15086
72057594037956348,1268,2964,274,11342,4094,4302,24244,7676,1368,38,9082,15162
72057594037956544,1282,2586,252,12630,3930,4446,25126,7604,1366,36,9006,16120
72057594037957080,1250,2566,134,11646,3966,4534,24096,7658,1530,36,9224,14872
72057594037957358,1272,2624,254,11286,4046,4292,23774,7736,1498,36,9270,14504
72057594037957440,1256,2722,316,18844,3746,4500,31384,7712,1414,36,9162,22222
72057594037957832,1260,2754,270,12054,4586,4444,25368,7646,1462,36,9144,16224
72057594037957838,1250,2734,322,11694,4180,4400,24580,7686,1428,36,9150,15430
72057594037957918,1258,2746,296,11640,4170,4398,24508,7476,1376,36,8888,15620
72057594037957930,1256,2690,326,11434,4014,4514,24234,7812,1354,38,9204,15030
72057594037958196,1248,2694,602,10334,4170,4378,23426,7668,2082,38,9788,13638
72057594037959184,1256,2530,294,11034,3802,4458,23374,7412,1524,36,8972,14402
72057594037959412,1260,2528,332,11052,4508,4876,24556,7568,1394,34,8996,15560
72057594037959724,1262,2606,188,11000,3872,4402,23330,7536,1522,36,9094,14236
72057594037959760,1262,2612,168,11956,3886,4366,24250,7540,1380,36,8956,15294
72057594037959976,1244,2530,158,11290,3818,4442,23482,7402,1416,34,8852,14630
72057594037960058,1254,2548,118,12620,3804,4386,24730,7620,1420,38,9078,15652
72057594037961049,1262,2590,282,11190,3762,4486,23572,7608,1614,42,9264,14308
72057594037961540,1242,2538,332,12020,3726,4548,24406,13018,1398,36,14452,9954
72057594037961603,1256,2744,286,11112,4060,4422,23880,7854,3106,40,11000,12880
72057594037961703,1250,2890,156,10422,4256,4412,23386,7582,3264,36,10882,12504
72057594037961710,1258,2768,318,12134,4354,4382,25214,7728,1514,40,9282,15932
72057594037961714,1258,2568,258,19182,3784,4528,31578,7590,1382,36,9008,22570
72057594037962711,1266,2754,134,10442,4450,4508,23554,7714,1488,40,9242,14312
72057594037962717,1258,2530,340,11740,3748,4900,24516,7656,1354,38,9048,15468
72057594037962995,1294,2582,280,12592,4102,4436,25286,7514,1504,36,9054,16232
72057594037963231,1266,2788,254,20382,4352,4448,33490,7898,1416,38,9352,24138
72057594037963271,1256,2610,338,10718,4044,4464,23430,7724,1516,36,9276,14154
72057594037963735,1254,2626,302,10606,3812,4416,23016,15376,1488,40,16904,6112
72057594037963957,1260,2698,364,12750,3988,4404,25464,7790,1888,36,9714,15750
72057594037963963,1254,2758,132,12406,4064,4894,25508,7644,1432,36,9112,16396
72057594037964067,1264,2530,294,12120,3762,4420,24390,7330,1428,36,8794,15596
72057594037964095,1264,2686,280,11780,4008,4414,24432,7716,1534,38,9288,15144
72057594037964181,1246,2762,264,11828,4496,4670,25266,7546,1858,36,9440,15826
72057594037964291,1268,2596,170,11750,4024,4406,24214,7538,1452,40,9030,15184
72057594037964758,1258,2800,188,11416,4190,4424,24276,16902,1372,38,18312,5964
72057594037964774,1254,2534,322,10490,3734,4596,22930,7648,1452,36,9136,13794
72057594037964932,1266,2772,300,12058,4246,4430,25072,7638,1420,40,9098,15974
72057594037965690,1256,2644,278,12220,4178,4354,24930,7588,1352,36,8976,15954
72057594037965872,1262,2726,124,11516,4070,4484,24182,7616,1420,36,9072,15110
72057594037966750,1248,2788,278,11340,4176,4482,24312,7908,1374,36,9318,14994
72057594037966868,1264,2674,64,11852,4138,5300,25292,7892,1422,36,9350,15942
72057594037967178,1264,2762,126,10854,4286,4554,23846,7984,1410,36,9430,14416
72057594037967268,1252,2490,176,11476,3884,4526,23804,7594,1352,36,8982,14822
72057594037967514,1254,2596,140,12112,4168,4738,25008,7498,1524,38,9060,15948
72057594037967647,1258,2702,242,12204,3952,4558,24916,7414,1542,36,8992,15924
72057594037967834,1252,2690,288,10596,4100,4454,23380,7502,1532,36,9070,14310
72057594037968031,1248,2768,270,12310,4350,4414,25360,14688,1522,38,16248,9112
72057594037968334,1254,2500,296,12040,3808,4370,24268,7712,1418,38,9168,15100
72057594037968472,1266,2698,122,12256,4126,4416,24884,7442,1364,40,8846,16038
72057594037969336,1254,2522,332,11208,3890,4396,23602,7932,1520,36,9488,14114
72057594037969459,1246,2732,292,10530,4684,4404,23888,7548,1782,36,9366,14522
72057594037969470,1892,2746,326,12578,4196,4330,26068,7554,1330,40,8924,17144
72057594037969587,1256,2556,186,10936,3790,4372,23096,7478,1378,36,8892,14204
72057594037969678,1260,2674,288,12328,4570,4408,25528,7632,1416,40,9088,16440
72057594037970014,1252,2754,192,11640,4248,4578,24664,7428,1520,38,8986,15678
72057594037970045,1266,2584,122,12310,3854,4472,24608,9450,1514,38,11002,13606
72057594037970226,1258,2636,336,11924,4016,4516,24686,7678,1358,38,9074,15612
72057594037970227,1530,2504,252,18254,3976,4440,30956,7576,1498,36,9110,21846
72057594037970448,1262,2772,334,11936,4208,4902,25414,7564,1380,40,8984,16430
72057594037970876,1252,2724,142,11344,4066,4366,23894,7794,1354,36,9184,14710
72057594037971344,1250,2466,136,12558,3802,4382,24594,7344,1426,38,8808,15786
72057594037971461,1266,2640,158,18788,4146,4414,31412,7656,1408,36,9100,22312
72057594037971758,1252,2736,136,12412,4482,4460,25478,5402,1336,40,6778,18700
72057594037972295,1254,2500,244,11338,3832,4508,23676,5940,1436,42,7418,16258
72057594037972582,1320,2522,114,11036,4496,5048,24536,5668,1386,36,7090,17446
72057594037972616,1384,2628,136,11896,4044,4472,24560,5394,1344,40,6778,17782
72057594037973368,1256,2946,118,11958,4036,4414,24728,4280,1752,36,6068,18660
72057594037973614,1260,2528,290,16310,3862,4410,28660,5528,1368,40,6936,21724
72057594037973765,1288,2556,132,11192,3786,4468,23422,4882,1414,38,6334,17088
72057594037974047,1264,2598,118,12442,4704,4968,26094,5516,1532,38,7086,19008
72057594037974058,1260,2718,132,11646,4122,4420,24298,5822,1428,34,7284,17014
72057594037974238,1256,2586,300,11154,4098,4426,23820,5542,1522,36,7100,16720
72057594037974536,1250,2706,186,10734,3888,4386,23150,5370,1504,38,6912,16238
72057594037974578,1266,2702,330,12152,3980,5364,25794,5326,1924,38,7288,18506
72057594037974653,1264,3084,138,12624,3902,4442,25454,5596,1400,38,7034,18420
72057594037974889,1266,2686,172,12334,4154,4304,24916,4298,1398,12686,18382,6534
72057594037975143,1244,2596,156,12150,3844,4250,24240,5798,1338,38,7174,17066
72057594037975252,1264,2594,274,12506,3816,4540,24994,4278,1426,38,5742,19252
72057594037975641,1268,2766,322,12074,4540,4666,25636,5472,1526,38,7036,18600
72057594037975653,1256,2632,296,12160,4406,4808,25558,5996,1422,36,7454,18104
72057594037977002,1256,2760,292,13008,9848,4492,31656,2828,1394,36,4258,27398
72057594037977085,1256,2508,350,11842,3912,4480,24348,5540,1360,38,6938,17410
72057594037977207,1332,2770,242,12338,4324,4440,25446,5704,1780,36,7520,17926
72057594037977315,1254,2526,242,12536,3804,4278,24640,5404,2002,38,7444,17196
72057594037977440,1260,2686,320,11080,3990,4414,23750,5520,1372,36,6928,16822
72057594037977612,1258,2602,166,11918,3778,4440,24162,5536,1520,38,7094,17068
72057594037927961,1268,2602,350,21758,4356,18996,49330,7634,1450,48,9132,40198
72057594037928244,1272,2666,58,15670,4392,9028,33086,7620,1476,42,9138,23948
72057594037928256,1264,2608,330,11350,3972,8102,27626,9264,1536,46,10846,16780
72057594037928321,1256,3034,290,14436,3726,8254,30996,7508,1446,38,8992,22004
72057594037928331,1294,2572,178,10586,3784,7926,26340,7508,1428,38,8974,17366
72057594037928463,1268,2676,292,18426,4072,8238,34972,7772,3388,38,11198,23774
72057594037928948,1254,2664,388,17662,4524,7644,34136,7548,3658,38,11244,22892
72057594037929034,1836,2502,332,10348,3974,7788,26780,5780,3260,36,9076,17704
72057594037929195,1258,2756,190,18178,4272,8070,34724,7524,3572,36,11132,23592
72057594037929231,1254,2654,58,18326,4068,8192,34552,7776,3486,38,11300,23252
72057594037929380,908,2734,250,10818,4072,4270,23052,5670,3240,38,8948,14104
72057594037929483,1258,2746,174,16584,4328,7326,32416,7674,3316,36,11026,21390
72057594037929652,442,2836,168,11424,4076,8302,27248,5870,3088,38,8996,18252
72057594037929848,1790,2708,328,25494,4234,8110,42664,3870,3146,36,7052,35612
72057594037930038,2282,2540,292,18290,3794,8016,35214,7596,2966,38,10600,24614
72057594037930164,1558,2538,308,18518,3750,7070,33742,7774,3432,38,11244,22498
72057594037930195,1258,2750,270,17196,4220,4302,29996,7564,3012,38,10614,19382
72057594037930264,1766,2540,134,18826,3816,8166,35248,7576,3108,40,10724,24524
72057594037930294,1254,2694,250,17470,4192,7926,33786,7448,2988,36,10472,23314
72057594037930689,1254,2586,244,16722,3978,3394,28178,7752,2862,36,10650,17528
72057594037930868,1268,2760,244,10840,4958,4394,24464,10262,3026,36,13324,11140
72057594037931096,1762,2506,304,16868,4006,4490,29936,7650,2986,38,10674,19262
72057594037931112,1250,2690,128,16620,4750,8388,33826,7526,3216,38,10780,23046
72057594037931123,1820,2662,190,18352,3960,8406,35390,7894,3092,38,11024,24366
72057594037931142,1252,2582,166,10648,3816,8234,26698,4446,2940,34,7420,19278
72057594037931206,2022,2558,368,18736,3994,9334,37012,7816,2926,36,10778,26234
72057594037931292,1920,2622,152,17772,4066,7870,34402,8522,2958,42,11522,22880
72057594037931474,1258,2672,294,25672,2964,7648,40508,7386,3052,38,10476,30032
72057594037931786,1258,2726,140,11338,4054,4368,23884,7532,2886,38,10456,13428
72057594037931995,1902,2572,274,15108,3966,4342,28164,7784,3112,38,10934,17230
72057594037932252,1246,2770,344,12482,4144,4424,25410,7592,3048,34,10674,14736
72057594037932612,1258,2538,188,11968,3982,8570,28504,8028,2956,38,11022,17482
72057594037932846,1248,2546,246,11778,3938,8000,27756,7838,2992,38,10868,16888
72057594037933093,1254,2770,260,11200,4344,4342,24170,8996,3044,36,12076,12094
72057594037933182,1346,2562,244,18936,3924,8174,35186,8020,3286,38,11344,23842
72057594037933515,1254,2714,190,11096,4078,7426,26758,7756,3104,36,10896,15862
72057594037933540,1260,2872,242,18534,4066,4444,31418,7698,2982,38,10718,20700
72057594037933564,2198,2578,248,18732,3860,4388,32004,8308,2976,38,11322,20682
72057594037933625,248,2590,280,10388,3834,4358,21698,5788,3054,36,8878,12820
72057594037933917,1256,2728,140,11552,4000,8116,27792,7436,3046,36,10518,17274
72057594037933967,1252,2666,282,16472,3898,8002,32572,7522,3070,40,10632,21940
72057594037933989,1872,2814,194,10610,4944,7810,28244,7768,3026,42,10836,17408
72057594037934226,1246,2766,318,11588,4212,3334,23464,8060,2770,36,10866,12598
72057594037934235,1252,2990,324,17258,3830,8186,33840,7672,3128,36,10836,23004
72057594037934360,1246,2820,142,16522,3928,4340,28998,7636,3048,36,10720,18278
72057594037934603,2136,2842,332,16964,4236,4336,30846,7650,3016,36,10702,20144
72057594037934676,8464,2732,292,10836,4208,4366,30898,5394,3048,38,8480,22418
72057594037934684,1252,2546,244,11096,3784,4366,23288,7624,3246,36,10906,12382
72057594037934737,1254,2660,532,19052,4334,4810,32642,7856,11680,36,19572,13070
72057594037934852,1258,2584,236,11496,3924,4336,23834,7480,3340,36,10856,12978
72057594037935046,1254,2674,138,12342,4194,8254,28856,7976,2988,36,11000,17856
72057594037935277,1248,2656,326,11144,4002,4358,23734,8276,3652,38,11966,11768
72057594037935451,1246,2702,280,10620,3904,8282,27034,7340,3188,34,10562,16472
72057594037935607,1904,2684,136,10464,3992,4344,23524,7450,2950,36,10436,13088
72057594037936042,1360,2580,308,17552,3982,3446,29228,7562,3122,36,10720,18508
72057594037936061,1256,2612,294,13106,4060,4366,25694,7964,2878,36,10878,14816
72057594037936395,1258,2660,260,15846,4230,8222,32476,7450,3088,36,10574,21902
72057594037936445,1258,2732,268,16024,3948,4394,28624,7498,3004,36,10538,18086
72057594037936478,1796,2740,126,18174,4038,4284,31158,8000,3152,34,11186,19972
72057594037936661,1276,2700,124,12156,4102,3422,23780,7666,3272,36,10974,12806
72057594037937423,1826,2760,320,18080,4262,4732,31980,7652,3042,36,10730,21250
72057594037937858,1250,2734,332,16576,4242,5068,30202,7634,2986,36,10656,19546
72057594037937861,1242,2606,518,13100,4076,4310,25852,7896,2978,38,10912,14940
72057594037937887,486,2766,136,11468,4008,4284,23148,6602,2948,38,9588,13560
72057594037938250,1248,2806,142,17204,4708,4372,30480,7558,2902,42,10502,19978
72057594037938584,1242,2654,606,17352,3940,9634,35428,7518,3312,38,10868,24560
72057594037938601,1270,2664,362,17122,3960,4578,29956,7706,3104,38,10848,19108
72057594037938737,1258,2664,326,11008,3940,4344,23540,7712,2956,38,10706,12834
72057594037938858,1252,2580,160,16954,4000,4356,29302,7544,3062,36,10642,18660
72057594037938938,1248,2544,460,16618,4010,3384,28264,7598,3078,38,10714,17550
72057594037939055,1250,2814,320,16922,4112,4496,29914,7644,3152,38,10834,19080
72057594037939334,1266,2748,326,17494,3984,4362,30180,7520,3098,38,10656,19524
72057594037939971,1250,2770,342,11978,4112,10242,30694,7608,3160,36,10804,19890
72057594037940314,1248,2548,250,17382,3902,4456,29786,7704,3086,36,10826,18960
72057594037940409,1256,2668,162,18810,3834,8418,35148,7706,3356,36,11098,24050
72057594037940491,1320,3112,252,12324,3900,8088,28996,7660,3232,36,10928,18068
72057594037940518,1256,2658,250,11900,4170,4386,24620,7624,2926,42,10592,14028
