op_id,Stage1,Stage2,Stage3,Stage4,Stage5,Stage6,StageW,StageR1,StageR2,StageR3,StageR,RTT
72057594037934014,1278,2696,76,97404,4678,7774,113906,7616,2150,40,9806,104100
72057594037934159,1272,2704,282,15406,4460,8242,32366,5682,1400,40,7122,25244
72057594037928113,1228,2482,78,118000,3852,12804,138444,7864,1530,40,9434,129010
72057594037928222,1290,2590,408,105830,4474,7708,122300,7466,1418,36,8920,113380
72057594037928248,500,2642,124,113998,3064,8498,128826,7768,1418,38,9224,119602
72057594037928474,1198,2432,308,100370,3688,7328,115324,7554,1500,40,9094,106230
72057594037928589,1196,2656,170,113958,4046,7300,129326,8068,1344,38,9450,119876
72057594037928636,1196,2630,72,115598,4034,8212,131742,7508,2332,36,9876,121866
72057594037928921,1204,2650,78,113712,4602,7758,130004,7468,1408,38,8914,121090
72057594037929026,1180,2510,78,112560,3848,7548,127724,7746,1536,36,9318,118406
72057594037929051,1200,3284,74,107230,4650,8276,124714,7384,1518,38,8940,115774
72057594037929388,1194,2454,76,108602,3628,3128,119082,7634,1384,38,9056,110026
72057594037929488,1180,2552,78,106086,3790,7794,121480,7374,1364,38,8776,112704
72057594037929714,1186,2522,74,114868,2752,8448,129850,7660,1400,38,9098,120752
72057594037929793,1210,2682,76,106452,4072,7720,122212,16190,1404,38,17632,104580
72057594037931070,1296,2470,76,119502,3238,9012,135594,7782,2926,38,10746,124848
72057594037931919,1198,2638,74,106270,3216,9350,122746,15806,1440,36,17282,105464
72057594037932035,1192,2548,76,121672,2690,3084,131262,7670,1480,38,9188,122074
72057594037932284,1192,2432,360,106114,2722,7478,120298,7458,1380,42,8880,111418
72057594037932577,1182,2470,74,119940,3734,4090,131490,7576,1542,40,9158,122332
72057594037932818,1202,2584,176,115178,4330,7290,130760,7558,1494,36,9088,121672
72057594037933584,1188,2422,76,119484,4306,3128,130604,7438,1370,40,8848,121756
72057594037928134,1270,2584,76,107374,3976,8644,123924,7610,1376,36,9022,114902
72057594037928156,1276,3310,502,116188,2820,8898,132994,7880,1516,38,9434,123560
72057594037928432,1264,2734,74,114904,4206,7928,131110,7420,1394,36,8850,122260
72057594037928526,1250,2748,76,106922,4078,8650,123724,7534,1782,36,9352,114372
72057594037928752,1266,2526,76,123136,3886,7844,138734,7648,1516,38,9202,129532
72057594037928824,1780,2792,78,115416,4340,7840,132246,7848,1598,38,9484,122762
72057594037929309,1450,2456,78,112470,4318,3702,124474,8276,1372,36,9684,114790
72057594037929677,1440,2634,78,112586,4208,7816,128762,7712,1480,36,9228,119534
72057594037929709,1266,2528,76,115782,4044,8896,132592,7614,1398,36,9048,123544
72057594037929800,1256,2672,184,113084,3894,7744,128834,8348,2886,38,11272,117562
72057594037930076,1260,2560,76,106688,3936,8766,123286,7592,3084,38,10714,112572
72057594037930297,1340,2468,74,108274,3912,7838,123906,7832,1612,38,9482,114424
72057594037930556,1244,2714,74,110728,3076,7536,125372,7582,1530,42,9154,116218
72057594037930589,1318,2598,76,113394,2792,4626,124804,7742,1512,40,9294,115510
72057594037930651,1276,2580,76,122238,4478,5108,135756,8352,1478,42,9872,125884
72057594037930857,1242,2512,76,107848,3956,8820,124454,7902,3178,38,11118,113336
72057594037930938,1452,2534,76,121532,4050,3522,133166,7578,1416,36,9030,124136
72057594037932320,1296,2718,76,114048,4024,4094,126256,7690,1470,40,9200,117056
72057594037932471,1378,2608,78,114530,4078,3758,126430,8036,1432,34,9502,116928
72057594037932552,748,2782,74,119878,3120,11116,137718,7838,1424,36,9298,128420
72057594037928303,2494,2696,148,112292,3272,13494,134396,7572,1412,36,9020,125376
72057594037928335,1212,2584,314,107860,3940,7090,123000,7646,1414,36,9096,113904
72057594037928338,1204,2494,202,104688,3714,8096,120398,7626,1414,36,9076,111322
72057594037928418,1190,3380,332,103090,3340,7188,118520,7538,2840,38,10416,108104
72057594037928855,1202,2450,76,113624,3666,7710,128728,7434,2022,36,9492,119236
72057594037928995,1190,2554,74,107384,2818,7354,121374,7484,1538,36,9058,112316
72057594037929207,1198,2588,74,103462,3240,8408,118970,7896,1424,36,9356,109614
72057594037929588,1202,2600,76,115434,4094,7528,130934,7686,1384,40,9110,121824
72057594037929773,1206,2540,76,118874,3762,3100,129558,7962,1334,36,9332,120226
72057594037929845,1198,2688,76,106744,3940,7262,121908,7448,2138,38,9624,112284
72057594037930403,1198,2714,78,114210,4102,8452,130754,7690,1416,34,9140,121614
72057594037930667,1176,2630,74,114494,3908,7476,129758,7716,1582,38,9336,120422
72057594037930745,1198,2544,74,119472,3850,4158,131296,7546,2104,38,9688,121608
72057594037930759,1186,2648,76,119008,2980,8368,134266,7522,10172,34,17728,116538
72057594037931020,1208,2622,74,109660,3874,7196,124634,7868,1456,36,9360,115274
72057594037931048,1198,2806,76,105966,3158,8234,121438,7544,1412,40,8996,112442
72057594037931592,1192,2454,76,115832,3962,7570,131086,7428,1348,36,8812,122274
72057594037932056,1380,2508,332,116030,3970,7074,131294,7582,2104,40,9726,121568
72057594037933066,1196,2614,76,122878,4046,3312,134122,7304,1432,36,8772,125350
72057594037933952,1210,2446,290,115618,3848,11082,134494,7462,1386,36,8884,125610
72057594037927987,1724,2502,272,112360,3314,11730,131902,7528,1882,42,9452,122450
72057594037928187,1276,2664,76,112312,3984,8014,128326,7662,2028,38,9728,118598
72057594037928531,1188,2448,74,112860,3662,7388,127620,7828,1494,36,9358,118262
72057594037928601,1242,2632,76,107078,3078,7474,121580,7484,1344,34,8862,112718
72057594037928644,1176,2624,288,107220,4776,8296,124380,7306,1392,36,8734,115646
72057594037928652,1180,2552,76,114504,2926,7486,128724,7468,1382,36,8886,119838
72057594037928827,1170,2594,76,125286,3810,7378,140314,7376,2828,36,10240,130074
72057594037928846,1160,2636,74,117286,4006,7638,132800,7414,1496,40,8950,123850
72057594037928849,1190,2500,76,102632,2848,8086,117332,7508,1502,36,9046,108286
72057594037929082,1180,2550,74,113108,3818,3234,123964,7714,1362,36,9112,114852
72057594037929315,1190,2608,74,115694,3920,7448,130934,7488,1554,38,9080,121854
72057594037929352,1188,2602,590,121250,3832,6984,136446,7644,1376,40,9060,127386
72057594037930087,1172,2654,74,121792,4324,7500,137516,7320,1910,38,9268,128248
72057594037930802,1226,2520,76,115354,3030,3172,125378,7790,1424,36,9250,116128
72057594037930908,1182,3134,74,116012,4004,7150,131556,7942,3366,40,11348,120208
72057594037931006,1192,2488,76,110284,2622,7068,123730,7628,3032,38,10698,113032
72057594037931834,1180,2484,276,110084,3810,3304,121138,7488,1418,38,8944,112194
72057594037932274,1764,3048,76,118730,3948,7494,135060,7578,2066,38,9682,125378
72057594037932567,1190,2580,316,114186,3888,3210,125370,7744,1338,40,9122,116248
72057594037933360,1178,2550,76,115194,4272,9744,133014,7832,1428,40,9300,123714
72057594037933537,1230,2478,276,114764,2724,7252,128724,7568,1364,38,8970,119754
72057594037933744,1174,2624,74,121932,4110,3080,132994,7640,1420,36,9096,123898
72057594037934092,1192,2658,74,105364,3272,7804,120364,7878,1508,36,9422,110942
72057594037934108,1202,2428,76,105612,3592,4686,117596,7366,2302,38,9706,107890
72057594037927940,1258,2596,250,67294,4212,11422,87032,7656,1484,48,9188,77844
72057594037928068,1308,2686,68,108272,4072,7394,123800,7500,1520,36,9056,114744
72057594037928200,1272,2520,76,108944,2768,7888,123468,7758,1722,36,9516,113952
72057594037928379,1274,2618,76,110788,3108,7838,125702,7568,1500,36,9104,116598
72057594037928440,1276,2578,74,114904,2902,8612,130346,7726,1424,36,9186,121160
72057594037928592,1284,2620,140,107046,3728,7698,122516,7416,3032,38,10486,112030
72057594037929305,548,2714,76,103820,3978,7770,118906,7276,1580,36,8892,110014
72057594037929662,1270,2766,306,99238,4154,7898,115632,7812,2130,38,9980,105652
72057594037929839,1282,2572,74,115988,3958,7932,131806,7636,1502,38,9176,122630
72057594037930201,1268,2672,74,125250,4156,7948,141368,8076,1524,38,9638,131730
72057594037930324,1260,2556,74,129832,3792,7696,145210,7558,1522,38,9118,136092
72057594037930545,1270,2550,76,115870,4046,3530,127342,7608,1546,36,9190,118152
72057594037930944,1290,3286,74,116614,3220,8118,132602,7356,1362,38,8756,123846
72057594037930958,1274,3052,76,116588,4246,7638,132874,7738,1502,40,9280,123594
72057594037931516,1254,2622,78,119888,2836,3498,130176,7722,1468,40,9230,120946
72057594037927949,1270,2746,274,115120,4236,4714,128360,7814,1930,44,9788,118572
72057594037928112,1258,2682,308,113828,4088,5206,127370,7272,1430,36,8738,118632
72057594037928355,1290,2700,290,118262,4014,3690,130246,7414,1432,34,8880,121366
72057594037928818,1274,2738,316,119752,4182,3834,132096,7508,2018,36,9562,122534
72057594037929290,1268,2712,568,120108,3246,4658,132560,7688,1436,36,9160,123400
72057594037929295,1264,2714,292,128764,4066,4574,141674,7550,1356,40,8946,132728
72057594037929343,1908,2660,284,110962,4110,3602,123526,7350,1344,36,8730,114796
72057594037929500,1264,2626,430,121466,4156,4538,134480,7594,1402,36,9032,125448
72057594037930004,1268,2554,294,120954,3858,3802,132730,7510,1540,38,9088,123642
72057594037930802,1348,2596,316,120196,2742,3478,130676,7790,1424,36,9250,121426
72057594037931074,1022,2798,346,106480,4154,4670,119470,7528,3168,36,10732,108738
72057594037931678,1256,2738,126,121426,4300,4536,134382,7680,1438,38,9156,125226
72057594037931688,1278,2626,76,111490,4044,4508,124022,7530,1472,36,9038,114984
72057594037932161,1268,2702,11020,116988,3312,3494,138784,8324,1338,40,9702,129082
72057594037932321,1258,2578,526,114280,2906,4414,125962,7698,1340,38,9076,116886
72057594037932692,1268,2682,304,117836,4234,4648,130972,7782,1354,34,9170,121802
72057594037932792,1362,2560,342,123252,3806,5452,136774,7782,1402,36,9220,127554
72057594037932951,1282,2576,290,119876,3046,3444,130514,7492,1410,34,8936,121578
72057594037932989,1258,2562,294,120242,2976,4448,131780,7790,3032,40,10862,120918
72057594037933224,1272,2736,330,125990,3040,4904,138272,7570,1868,38,9476,128796
72057594037933252,1292,2752,120,112302,4262,4898,125626,7642,1438,40,9120,116506
72057594037933522,1298,2700,268,120202,3050,13254,140772,7782,1402,40,9224,131548
72057594037933702,1266,2682,192,110896,4228,4580,123844,7838,1410,38,9286,114558
72057594037927955,2150,2630,130,104176,3960,11254,124300,7550,1414,46,9010,115290
72057594037928075,1190,2442,68,105162,2582,7296,118740,7674,3038,36,10748,107992
72057594037928166,1190,2502,144,104266,3770,7698,119570,7714,1420,40,9174,110396
72057594037928537,1196,2728,76,115694,3996,7430,131120,7358,3046,38,10442,120678
72057594037928542,1188,2754,74,115316,4060,7106,130498,7532,1462,38,9032,121466
72057594037928578,1200,2716,342,109476,3906,7290,124930,7568,1598,40,9206,115724
72057594037928653,1204,2466,248,99544,3748,7492,114702,7648,1390,36,9074,105628
72057594037929043,1184,2518,74,135444,3826,7214,150260,7532,2162,36,9730,140530
72057594037929118,1182,2512,76,106158,4392,3226,117546,7766,1608,40,9414,108132
72057594037929358,568,2506,76,120714,3570,3242,130676,7580,1504,34,9118,121558
72057594037929562,1196,2440,74,122998,3642,7720,138070,7668,1374,34,9076,128994
72057594037929714,1194,2652,76,108802,4748,6970,124442,7660,1400,38,9098,115344
72057594037929744,1184,2604,76,106908,3716,3184,117672,7550,1400,40,8990,108682
72057594037930257,1206,2492,74,114488,3694,7612,129566,7932,1546,38,9516,120050
72057594037930698,1158,2552,76,113182,3880,7488,128336,7692,1524,38,9254,119082
72057594037930860,1188,2646,74,121770,3166,3484,132328,15708,1478,36,17222,115106
72057594037931873,1174,2700,76,113492,3596,3096,124134,7420,1384,38,8842,115292
72057594037932030,1178,2442,238,122228,3850,7502,137438,7640,3076,36,10752,126686
72057594037932050,1190,2452,284,114944,3704,3108,125682,7656,1416,40,9112,116570
72057594037932232,1194,2636,188,116840,3946,7210,132014,7444,2318,34,9796,122218
72057594037932877,1262,2660,76,114946,2984,8722,130650,7488,2086,40,9614,121036
72057594037932880,244,2578,76,105796,3850,4150,116694,7662,1508,42,9212,107482
72057594037933107,1192,2630,358,114914,3108,3406,125608,7540,1520,36,9096,116512
72057594037933227,1184,2684,74,115024,4142,3112,126220,3898,1444,34,5376,120844
72057594037933784,1192,2420,74,120864,3684,7972,136206,7556,1452,34,9042,127164
72057594037933880,1182,2440,386,114712,3726,7388,129834,7488,1368,36,8892,120942
72057594037934154,1182,2556,76,97862,2808,4234,108718,7534,2680,36,10250,98468
72057594037928321,1198,2518,76,106838,2890,13400,126920,7942,1530,40,9512,117408
72057594037928537,1200,2696,76,115224,3294,8220,130710,7358,3046,38,10442,120268
72057594037928538,1306,2704,76,98770,4120,8300,115276,7610,1432,38,9080,106196
72057594037928760,1206,2658,76,106490,3126,7614,121170,7448,1426,38,8912,112258
72057594037928786,1186,2482,74,104640,3646,8368,120396,7948,1418,36,9402,110994
72057594037928911,1184,2522,76,120918,3614,7574,135888,7648,1440,40,9128,126760
72057594037929008,1180,2658,76,104562,2788,7630,118894,7714,1392,38,9144,109750
72057594037929285,1192,2572,76,112836,3844,7752,128272,7588,1370,38,8996,119276
72057594037929521,1192,2458,286,118116,3846,7480,133378,7364,1396,36,8796,124582
72057594037929592,1324,2688,74,115736,3072,8526,131420,7568,1384,40,8992,122428
72057594037930462,238,2670,180,98136,4022,3530,108776,7368,1394,40,8802,99974
72057594037931006,1184,2618,76,110382,3930,10020,128210,7628,3032,38,10698,117512
72057594037931359,1192,2488,298,114190,2732,3434,124334,7884,1564,40,9488,114846
72057594037931776,1188,2512,76,113774,2916,8698,129164,7482,1502,40,9024,120140
72057594037931832,1200,2416,74,112968,3676,9184,129518,7602,1506,40,9148,120370
72057594037932189,2024,2616,74,107028,3134,8378,123254,7742,1510,40,9292,113962
72057594037932408,1178,2568,74,116768,3646,8286,132520,7348,1400,40,8788,123732
72057594037932718,1214,2668,76,112994,3998,3366,124316,7532,1520,36,9088,115228
72057594037933053,1180,2594,76,123778,2932,3434,133994,7682,1500,36,9218,124776
72057594037933616,1164,2652,76,116268,3918,3548,127626,7558,2094,36,9688,117938
72057594037933712,1200,2576,142,114236,3972,9900,132026,7500,1420,40,8960,123066
72057594037934006,1192,2594,76,127478,3134,7374,141848,7874,1994,36,9904,131944
72057594037934141,1176,2652,176,109276,4100,3354,120734,7410,1766,36,9212,111522
72057594037928644,1188,2690,76,108884,3902,7212,123952,7306,1392,36,8734,115218
72057594037928726,1178,2488,76,137702,3790,7644,152878,7652,1498,36,9186,143692
72057594037929349,664,2706,140,113614,4064,7084,128272,7450,1398,36,8884,119388
72057594037929801,1188,2640,264,113752,2696,7400,127940,7452,1398,38,8888,119052
72057594037930341,1200,2508,76,105082,2780,7420,119066,7656,1334,36,9026,110040
72057594037930667,1194,2612,130,114838,2914,7272,128960,7716,1582,38,9336,119624
72057594037932280,1172,2648,74,129514,4000,9670,147078,7734,1348,40,9122,137956
72057594037933363,1044,2586,330,112548,3302,7258,127068,7594,1720,40,9354,117714
72057594037933647,1206,2406,76,115422,2644,7364,129118,7742,1408,42,9192,119926
72057594037933767,1224,2632,74,114648,3752,7570,129900,7350,1530,36,8916,120984
72057594037933902,1198,2702,76,107362,4010,7310,122658,7364,1380,36,8780,113878
72057594037928344,1278,2762,74,105744,3336,7622,120816,7718,1428,40,9186,111630
72057594037928559,1266,3348,76,108178,3372,7492,123732,7356,1386,36,8778,114954
72057594037928905,1274,2856,320,107020,2842,7834,122146,7674,1924,36,9634,112512
72057594037929285,1260,3284,292,104546,4392,7624,121398,7588,1370,38,8996,112402
72057594037929551,1276,2556,170,108292,4052,3230,119576,7554,1404,36,8994,110582
72057594037930012,1278,2602,76,127794,4006,8018,143774,7856,1498,36,9390,134384
