op_id,Stage1,Stage2,Stage3,Stage4,Stage5,Stage6,StageW,StageR1,StageR2,StageR3,StageR,RTT
72057594037938306,1234,2670,340,58852,3198,3060,69354,7822,1418,36,9276,60078
72057594037938338,1176,2570,304,57398,3290,4106,68844,7690,3450,38,11178,57666
72057594037938452,1182,2650,218,56556,3986,4284,68876,7566,1346,36,8948,59928
72057594037938655,1390,2612,80,50660,2954,10372,68068,7908,1436,40,9384,58684
72057594037939015,1176,2610,134,51072,4012,4150,63154,7566,1396,36,8998,54156
72057594037939162,1168,2430,142,64206,3330,8270,79546,7580,2946,36,10562,68984
72057594037939576,1260,2628,132,55944,3990,3108,67062,7798,1330,42,9170,57892
72057594037940271,1180,2546,78,45030,3840,3190,55864,7420,1508,38,8966,46898
72057594037940302,1190,2422,194,35272,2690,4108,45876,7600,1376,38,9014,36862
72057594037927955,2104,2792,378,34480,3940,16830,60524,7548,1896,44,9488,51036
72057594037928000,1246,2686,284,35954,4166,8480,52816,7968,1392,44,9404,43412
72057594037928048,1240,2686,272,53138,4032,7604,68972,7390,1436,44,8870,60102
72057594037928375,1238,2678,150,48356,3700,8786,64908,7780,1352,38,9170,55738
72057594037928746,1238,2666,66,55540,4104,7720,71334,7604,1512,36,9152,62182
72057594037928927,1250,2732,172,54850,3234,7584,69822,7574,2900,38,10512,59310
72057594037929407,1300,2646,312,55394,4190,7386,71228,7416,3056,42,10514,60714
72057594037929565,1256,2462,254,64512,2942,8592,80018,7604,1372,34,9010,71008
72057594037929709,1246,2474,274,55452,3890,8272,71608,7456,1532,36,9024,62584
72057594037929718,1258,2558,120,54230,4636,8162,70964,7538,3028,36,10602,60362
72057594037929853,1244,2640,178,53976,3098,8328,69464,7650,1918,38,9606,59858
72057594037929906,1236,2720,314,52442,4194,4442,65348,7680,1470,36,9186,56162
72057594037930045,1242,2510,264,52896,3810,8548,69270,7730,3646,38,11414,57856
72057594037930064,1270,2718,194,37026,4176,4578,49962,7752,3704,36,11492,38470
72057594037930536,1246,2668,304,46268,3166,8382,62034,7506,2986,38,10530,51504
72057594037930539,1268,2490,300,61392,2698,8192,76340,7562,1362,36,8960,67380
72057594037930565,1256,2480,136,52880,2708,8048,67508,7684,1566,36,9286,58222
72057594037930651,1238,2748,122,51640,4108,7698,67554,7490,3098,40,10628,56926
72057594037930678,1238,2536,118,52618,2968,3466,62944,7740,1434,38,9212,53732
72057594037930733,1456,2696,144,66488,4260,4374,79418,7722,1414,40,9176,70242
72057594037931414,1238,2514,120,53660,3738,7760,69030,7614,1898,36,9548,59482
72057594037931659,1242,2664,126,46764,4124,6986,61906,7770,2928,36,10734,51172
72057594037931726,1238,2700,304,57882,4060,7628,73812,7510,2990,36,10536,63276
72057594037932213,1248,2610,382,52352,2826,3642,63060,7492,1526,38,9056,54004
72057594037932654,1264,2582,136,52028,4060,8668,68738,7796,3282,36,11114,57624
72057594037932895,1446,2514,128,58446,2842,4516,69892,7710,1512,36,9258,60634
72057594037932930,1270,2546,208,44488,3944,4490,56946,7856,1342,38,9236,47710
72057594037932959,1240,2494,270,62892,3702,4612,75210,7830,1594,40,9464,65746
72057594037933172,1254,2526,76,45858,3818,7754,61286,7722,2998,36,10756,50530
72057594037933238,1344,2560,336,59366,4136,4386,72128,7912,1550,42,9504,62624
72057594037933255,1252,2698,200,52982,4208,5472,66812,7402,2932,38,10372,56440
72057594037933362,1240,2788,76,58224,4154,3546,70028,7628,1418,36,9082,60946
72057594037933431,1252,2702,374,57144,4734,4834,71040,7812,1432,36,9280,61760
72057594037933493,1266,2722,316,50638,4246,4476,63664,7574,1426,38,9038,54626
72057594037933707,1472,2618,186,58896,2834,4702,70708,7578,1390,36,9004,61704
72057594037933777,1722,2572,286,48970,4040,4532,62122,7572,1382,36,8990,53132
72057594037933995,932,2998,70,57620,4582,3526,69728,7506,1542,40,9088,60640
72057594037934469,1614,2668,332,59518,4030,4510,72672,7696,3086,38,10820,61852
72057594037934527,1250,2570,286,58450,3780,8406,74742,7544,2962,40,10546,64196
72057594037934662,1256,2560,316,51398,3922,4626,64078,7458,2002,38,9498,54580
72057594037934809,1458,2538,262,57894,3886,4654,70692,7694,1388,38,9120,61572
72057594037934826,1262,2568,138,43970,3880,9142,60960,7640,1374,36,9050,51910
72057594037935114,1260,2636,156,60450,2966,3468,70936,7584,1388,38,9010,61926
72057594037935342,1244,2640,128,49050,3026,3796,59884,3916,1392,36,5344,54540
72057594037935498,1242,2648,178,54434,2998,4458,65958,7556,1826,36,9418,56540
72057594037936706,1260,2696,260,52708,3892,3946,64762,7774,1506,38,9318,55444
72057594037936863,1254,2734,132,54038,3246,9194,70598,8232,3148,36,11416,59182
72057594037937009,1280,2534,146,51430,3822,4578,63790,7750,3332,38,11120,52670
72057594037937171,1264,2664,260,54010,2990,9050,70238,7936,3168,34,11138,59100
72057594037937284,1472,2616,268,58418,3842,4936,71552,7568,1526,38,9132,62420
72057594037937353,1246,2730,208,44688,4278,5168,58318,7532,1526,40,9098,49220
72057594037938795,1254,2534,76,54028,3944,4838,66674,7968,1518,36,9522,57152
72057594037939009,1282,2648,148,51880,4170,3436,63564,7462,2946,36,10444,53120
72057594037939752,1252,2522,354,52930,2946,3438,63442,7776,1410,38,9224,54218
72057594037940061,1260,2638,308,47804,13804,10884,76698,7706,1522,38,9266,67432
72057594037940158,1244,2554,152,50076,3910,8594,66530,7760,2988,36,10784,55746
72057594037927961,1460,2802,326,59504,2884,4528,71504,7584,1564,44,9192,62312
72057594037928190,1256,3008,314,52234,3968,4748,65528,7650,3350,40,11040,54488
72057594037928287,1270,2558,284,59130,3752,4472,71466,7540,3148,40,10728,60738
72057594037928771,1266,2758,288,49044,3368,4466,61190,8284,1374,36,9694,51496
72057594037929127,1282,2658,286,43316,3216,4556,55314,7808,1422,36,9266,46048
72057594037929289,1278,2780,354,56612,4150,4578,69752,7672,1372,36,9080,60672
72057594037929592,1270,2572,138,57844,3092,4738,69654,7454,1386,36,8876,60778
72057594037929695,1280,2616,314,57234,3810,4354,69608,7630,1396,32,9058,60550
72057594037930649,1484,2522,314,55540,3822,4730,68412,7630,1802,36,9468,58944
72057594037930745,1270,2824,324,57560,3114,4522,69614,7758,1512,38,9308,60306
72057594037930833,1270,2608,68,66416,3932,4760,79054,7828,1528,38,9394,69660
72057594037931694,1270,2556,288,52140,2840,4690,63784,7554,1524,36,9114,54670
72057594037931966,1266,2550,310,57660,2778,4542,69106,7612,1374,40,9026,60080
72057594037931968,1272,2610,288,49620,2932,4544,61266,7802,1882,42,9726,51540
72057594037932067,1272,2790,126,50942,4028,5152,64310,7562,1416,36,9014,55296
72057594037932890,1268,2740,266,57220,3240,4720,69454,7686,1526,38,9250,60204
72057594037932914,1382,2570,76,50122,3920,4652,62722,7560,1372,36,8968,53754
72057594037933053,1274,2848,278,58866,3466,4684,71416,7550,1532,36,9118,62298
72057594037933585,1564,2536,76,50568,3950,4610,63304,14000,1466,38,15504,47800
72057594037934174,1264,2720,208,49958,4350,4546,63046,7488,1488,40,9016,54030
72057594037934212,1866,2602,76,59214,4004,4552,72314,7710,1376,36,9122,63192
72057594037935014,1278,2704,252,57194,3804,4670,69902,7884,1388,38,9310,60592
72057594037935440,1394,2726,76,58314,4248,4702,71460,7536,1524,36,9096,62364
72057594037935443,1274,2550,334,50556,4322,5036,64072,7814,1402,38,9254,54818
72057594037936055,1272,2800,172,59664,4008,4530,72446,7556,2156,38,9750,62696
72057594037936385,1268,2742,196,57012,4210,4554,69982,7600,1522,36,9158,60824
72057594037936386,1278,12742,400,48090,4426,4580,71516,7694,1370,36,9100,62416
72057594037936947,2160,2562,154,50184,2970,4602,62632,7556,1468,36,9060,53572
72057594037937190,1268,2590,126,56380,4208,4616,69188,7706,1434,36,9176,60012
72057594037937775,1274,2750,288,55106,3200,4666,67284,7384,1406,40,8830,58454
72057594037937964,1264,2712,314,58264,4172,4536,71262,7526,2142,38,9706,61556
72057594037938040,994,2620,314,49250,3858,4540,61576,7668,2078,38,9784,51792
72057594037938375,1272,2584,272,58282,3980,4522,70912,7600,1592,40,9232,61680
72057594037938674,1274,2640,338,58352,4170,4734,71508,7816,1406,38,9260,62248
72057594037939109,1270,2548,290,57066,2860,4780,68814,7686,1356,36,9078,59736
72057594037939470,1278,2620,310,55892,3082,4660,67842,7562,3048,38,10648,57194
72057594037939677,1276,2670,308,59192,4150,4598,72194,7570,3028,36,10634,61560
72057594037927973,1170,2426,134,38796,2808,16148,61482,7716,1526,44,9286,52196
72057594037928334,1232,2508,324,62972,3784,6808,77628,7674,4022,38,11734,65894
72057594037928395,1198,2586,136,61946,2918,7792,76576,7700,1492,38,9230,67346
72057594037928538,1270,2580,256,52900,3898,7868,68772,7940,1398,36,9374,59398
72057594037928646,1180,2598,316,53914,3790,8136,69934,7464,1428,36,8928,61006
72057594037928658,1174,2644,276,55654,4176,7984,71908,7338,1490,36,8864,63044
72057594037928826,1186,2418,296,53570,4272,4140,65882,7672,1424,36,9132,56750
72057594037929136,1198,2464,270,55130,3766,8004,70832,7498,3260,36,10794,60038
72057594037929146,1182,2464,328,47510,2656,7812,61952,7428,1406,40,8874,53078
72057594037929219,1176,2672,168,63778,3994,7116,78904,8098,3074,36,11208,67696
72057594037929517,1194,2592,186,43390,4030,8378,59770,7750,1444,42,9236,50534
72057594037929582,1260,2466,326,45992,2692,7748,60484,7720,1522,36,9278,51206
72057594037930072,1180,2478,274,47562,2690,7082,61266,7672,1388,36,9096,52170
72057594037930149,1450,2470,60,56724,3852,6838,71394,7828,1328,36,9192,62202
72057594037930299,1174,2464,270,47120,3688,3914,58630,7540,1334,36,8910,49720
72057594037930504,1162,2428,188,66524,4194,8432,82928,7508,1408,40,8956,73972
72057594037930509,1180,2464,260,51686,2622,4216,62428,7558,1808,38,9404,53024
72057594037930623,1182,2562,250,48192,3784,7950,63920,7678,1514,36,9228,54692
72057594037930780,1204,2422,178,62702,2600,3114,72220,7726,2960,36,10722,61498
72057594037930911,1178,2518,598,44992,3784,7130,60200,7604,1614,40,9258,50942
72057594037931189,1674,2424,400,57280,2726,8488,72992,7804,1398,38,9240,63752
72057594037931493,1180,2690,142,52360,4608,7100,68080,7656,1538,36,9230,58850
72057594037931553,1186,2570,258,51938,2984,4182,63118,7654,3066,38,10758,52360
72057594037932476,1182,2482,172,59438,2752,7400,73426,7550,1564,36,9150,64276
72057594037932549,1176,2776,136,49098,4054,4062,61302,7280,2766,38,10084,51218
72057594037932583,1184,2590,118,46900,3172,4632,58596,7650,1476,38,9164,49432
72057594037932626,1368,2472,128,47422,2842,7890,62122,7740,1420,36,9196,52926
72057594037933150,2084,2574,396,59080,3912,3100,71146,8144,1410,36,9590,61556
72057594037933462,1192,2628,328,46108,2812,8278,61346,7402,1414,38,8854,52492
72057594037933787,1184,2490,76,57694,2862,3178,67484,7412,1450,38,8900,58584
72057594037933900,1190,2444,168,44522,2664,4100,55088,2824,1382,36,4242,50846
72057594037934144,1270,2478,614,56894,3868,3096,68220,7580,1506,38,9124,59096
72057594037934537,1182,2612,186,57624,2886,7766,72256,7498,2208,40,9746,62510
72057594037934760,1186,2456,258,58380,3740,8558,74578,7364,1656,36,9056,65522
72057594037934789,1202,3092,156,51020,3846,8048,67364,7658,1358,36,9052,58312
72057594037934899,1192,2646,256,57128,4092,4210,69524,7554,1382,38,8974,60550
72057594037934912,1270,2448,328,45988,3682,3990,57706,7486,1344,40,8870,48836
72057594037935334,1218,2576,284,62684,3864,3026,73652,7604,1424,36,9064,64588
72057594037935562,1176,2690,306,48036,3210,4258,59676,7570,1346,40,8956,50720
72057594037936166,1436,2696,184,47150,3244,3162,57872,7500,1510,36,9046,48826
72057594037936532,1190,2572,138,52278,4504,8606,69288,7690,1434,38,9162,60126
72057594037937548,1198,2514,148,53130,3750,7474,68214,7546,1394,38,8978,59236
72057594037937592,1178,2490,122,50700,2678,4066,61234,7374,1384,38,8796,52438
72057594037937627,1692,2446,258,58446,3814,8192,74848,7492,1426,36,8954,65894
72057594037937823,1188,2436,258,54378,3894,8410,70564,7500,2036,36,9572,60992
72057594037937829,1552,2604,170,59500,3792,4248,71866,7548,1376,38,8962,62904
72057594037937843,1188,2666,194,52622,4080,8218,68968,7666,1482,38,9186,59782
72057594037938284,1186,2416,318,53154,3608,3268,63950,7620,1360,36,9016,54934
72057594037938314,1172,2634,196,58834,3080,8480,74396,7652,1424,38,9114,65282
72057594037938387,1180,2660,278,53304,3104,4390,64916,7598,3176,40,10814,54102
72057594037938527,1186,2472,68,58384,3560,3102,68772,7736,1356,36,9128,59644
72057594037938699,1190,2768,74,61982,3056,4034,73104,7620,1366,40,9026,64078
72057594037938751,622,2898,280,57620,2884,4982,69286,8250,1368,42,9660,59626
72057594037939223,1178,2518,182,60200,3780,3262,71120,7384,1486,36,8906,62214
72057594037939642,1266,3028,336,57786,2764,8044,73224,7622,1340,38,9000,64224
72057594037939834,1200,2574,342,52716,4050,3018,63900,7452,1882,36,9370,54530
72057594037940015,1284,2440,322,41378,2762,5008,53194,7710,3204,36,10950,42244
72057594037940061,1180,2488,76,45944,2674,4170,56532,7706,1522,38,9266,47266
72057594037940243,1184,2464,396,44674,4024,4154,56896,7590,1424,36,9050,47846
72057594037940337,1178,2450,130,55274,2848,8058,69938,7486,1422,36,8944,60994
72057594037940382,222,2452,162,35234,3826,4054,45950,13920,1492,13520,28932,17018
72057594037928322,1190,2638,242,47066,3882,6832,61850,7492,1386,38,8916,52934
72057594037928500,1192,2652,128,51032,4052,6794,65850,7632,1988,36,9656,56194
72057594037928668,1188,2640,160,53500,3806,6994,68288,7658,1478,40,9176,59112
72057594037928676,1204,2520,618,42588,2862,3900,53692,7532,3166,36,10734,42958
72057594037928732,1596,2630,198,57850,3000,7864,73138,7760,1368,36,9164,63974
72057594037928738,1182,2600,190,65050,3140,7570,79732,7844,1924,40,9808,69924
72057594037928897,1186,2452,244,54100,3840,7678,69500,7658,1504,38,9200,60300
72057594037929160,1170,2688,244,55192,3296,6814,69404,7628,1410,36,9074,60330
72057594037929429,1184,2564,128,57810,2866,7484,72036,7488,1450,38,8976,63060
72057594037929769,1192,2514,184,60228,3870,6666,74654,7618,1368,40,9026,65628
72057594037929965,1180,2614,282,49426,3870,8110,65482,7622,1484,36,9142,56340
72057594037930116,1194,2960,62,54166,2758,3922,65062,7712,1396,40,9148,55914
72057594037930170,1196,2438,280,53970,3546,6978,68408,7772,4104,40,11916,56492
72057594037930417,1332,3392,144,52346,3938,7940,69092,7530,1424,36,8990,60102
72057594037930513,1190,2522,268,46862,3978,6620,61440,7764,2862,36,10662,50778
72057594037930715,1204,2608,328,53478,2986,4122,64726,7782,1382,36,9200,55526
72057594037930785,1208,2478,158,47878,3654,3024,58400,7754,1428,36,9218,49182
72057594037931233,1200,2420,336,56722,3788,8120,72586,7424,1426,36,8886,63700
72057594037931746,1522,2536,68,56290,3806,7886,72108,7454,3000,34,10488,61620
72057594037931953,1212,2552,252,48806,3000,8112,63934,7954,1358,36,9348,54586
72057594037932519,1184,2438,266,52568,3644,3178,63278,7858,1654,34,9546,53732
72057594037932748,1190,2458,336,51770,3664,3014,62432,7382,1360,38,8780,53652
72057594037932862,1178,2538,202,55010,3966,9178,72072,7672,1364,36,9072,63000
72057594037933135,1196,2606,128,52522,3780,7578,67810,7566,1396,36,8998,58812
72057594037933545,1194,2450,156,51820,3684,4556,63860,7662,1370,36,9068,54792
72057594037933578,1198,2648,288,57688,4048,8426,74296,7420,1496,40,8956,65340
72057594037934299,1672,2460,142,50920,3694,6668,65556,7662,1416,40,9118,56438
72057594037935246,1196,2508,262,53400,3672,8764,69802,7664,1396,36,9096,60706
72057594037935461,1178,2664,356,53094,3182,3446,63920,7862,1362,38,9262,54658
72057594037935763,1196,2688,242,53514,4168,3038,64846,7254,1426,40,8720,56126
72057594037936173,1206,2960,216,50768,3782,3078,62010,7644,1378,36,9058,52952
72057594037936225,1920,2654,76,59192,3228,9000,76070,7586,3166,40,10792,65278
72057594037936434,1192,2672,168,45860,4108,4100,58100,7440,2886,40,10366,47734
72057594037936452,1178,2700,68,43166,3874,8426,59412,7684,2878,38,10600,48812
72057594037937944,1192,2860,280,45240,4052,4096,57720,7422,1506,36,8964,48756
72057594037938507,1194,2448,118,51308,2746,8886,66700,7576,2850,36,10462,56238
72057594037938916,1182,2514,376,52044,3606,2982,62704,7618,1390,38,9046,53658
72057594037939290,1192,2562,256,58464,2864,7726,73064,7752,2988,36,10776,62288
72057594037939497,226,2472,520,49254,3810,3038,59320,7746,1328,38,9112,50208
72057594037939966,1184,2526,602,57980,4070,4188,70550,7688,1406,38,9132,61418
72057594037940172,1196,2484,170,45036,2948,4132,55966,7634,1518,40,9192,46774
72057594037940189,1186,2512,288,42046,3714,8124,57870,7964,1412,40,9416,48454
72057594037928231,1500,2780,166,54218,3834,18522,81020,7586,1372,38,8996,72024
72057594037928247,1254,2674,316,46928,3280,6864,61316,7528,1406,38,8972,52344
72057594037928876,1286,2600,282,54542,3958,7512,70180,7688,1338,36,9062,61118
72057594037929126,1320,2526,250,61160,2742,6818,74816,7512,3108,36,10656,64160
72057594037929180,1260,2558,110,54836,3904,8070,70738,7796,1384,36,9216,61522
72057594037929195,1262,3118,290,56094,3170,7978,71912,7572,1534,38,9144,62768
72057594037929684,1278,2658,270,51094,4148,7332,66780,7600,1434,38,9072,57708
72057594037929870,1266,2748,350,60208,4114,8496,77182,7630,1428,36,9094,68088
72057594037929941,1332,2724,330,53036,3122,20994,81538,7726,1386,38,9150,72388
72057594037929966,1244,2764,192,52782,4098,3042,64122,7864,3008,36,10908,53214
72057594037930942,1260,2708,282,51576,3058,8294,67178,7940,1386,36,9362,57816
72057594037931251,1248,2960,132,55750,3350,6848,70288,7996,1400,38,9434,60854
72057594037931277,1254,2630,274,53864,2948,4278,65248,7972,1612,34,9618,55630
72057594037931491,1280,2522,294,42648,4034,8272,59050,7636,1510,36,9182,49868
72057594037932086,1314,2610,314,50764,3028,8676,66706,7744,1386,36,9166,57540
72057594037932412,1270,2492,276,53426,3740,8220,69424,7774,3120,38,10932,58492
72057594037932633,1266,2676,296,58450,3172,7544,73404,7562,1384,40,8986,64418
72057594037932799,1250,2500,310,49944,3782,4254,62040,7556,1356,36,8948,53092
72057594037933716,1470,2524,198,57598,3950,8040,73780,2758,1454,36,4248,69532
72057594037933949,1270,2768,344,49138,3158,4310,60988,7792,1386,36,9214,51774
72057594037934244,1256,2678,206,57640,3190,3184,68154,7742,1460,38,9240,58914
72057594037935944,1264,14914,74,55662,4000,4814,80728,7590,1388,38,9016,71712
72057594037936597,1470,2526,304,59138,2954,8044,74436,7374,2094,36,9504,64932
72057594037936838,1268,2548,76,52880,3812,8702,69286,7640,1442,40,9122,60164
72057594037936877,1306,2532,262,52664,3990,8290,69044,7744,1540,36,9320,59724
72057594037937186,1258,2742,312,53240,4184,8204,69940,7590,1602,36,9228,60712
72057594037937275,1250,2708,282,50544,3246,4176,62206,7862,2066,36,9964,52242
72057594037937435,1462,2482,142,58202,4034,4450,70772,7366,1408,36,8810,61962
72057594037938028,1254,2526,254,62012,3910,7892,77848,7632,1400,42,9074,68774
72057594037938148,1584,2560,400,58650,4026,4216,71436,7886,1378,36,9300,62136
72057594037938945,1256,2618,336,55520,2916,7912,70558,7540,1490,40,9070,61488
72057594037938995,1260,2544,616,47684,2860,4390,59354,8022,2164,36,10222,49132
72057594037939051,1258,2644,122,59060,2882,8462,74428,7418,1346,36,8800,65628
72057594037939522,1592,2728,188,58766,4202,8270,75746,7712,1422,40,9174,66572
72057594037939591,1468,3166,76,59464,4066,8634,76874,7664,1524,36,9224,67650
72057594037927943,1246,4058,302,31976,4318,16986,58886,7778,1550,46,9374,49512
72057594037928190,1450,2554,270,44994,2822,7570,59660,7650,3350,40,11040,48620
72057594037928212,1246,2506,128,63842,2788,8748,79258,7662,1690,40,9392,69866
72057594037928463,1246,2534,252,44172,2816,7620,58640,7424,1532,40,8996,49644
72057594037928755,1264,2608,284,53590,3078,9328,70152,7790,1410,40,9240,60912
72057594037928822,1252,2724,282,53444,4036,8450,70188,7656,1394,36,9086,61102
72057594037928944,1532,2870,146,60762,3242,4298,72850,7846,9582,38,17466,55384
72057594037929249,1260,2498,378,55454,2728,8018,70336,7638,1484,40,9162,61174
72057594037929512,1258,2722,336,45152,4044,3502,57014,7576,2910,36,10522,46492
72057594037929669,1274,2706,132,53578,3280,8360,69330,7366,3046,38,10450,58880
72057594037930076,276,2710,258,52358,3208,8486,67296,7944,1394,36,9374,57922
72057594037930084,1276,2704,144,45106,4062,8514,61806,7622,1370,12262,21254,40552
72057594037930604,1274,2528,356,59082,2854,8758,74852,7720,2976,38,10734,64118
72057594037930651,1252,2564,282,69284,2960,7796,84138,7490,3098,40,10628,73510
72057594037930673,1262,2698,270,61812,4228,4370,74640,7584,1692,36,9312,65328
72057594037930904,1266,2624,174,53414,2928,8086,68492,7724,3010,36,10770,57722
72057594037931061,1276,2582,196,44856,3734,8442,61086,7696,1398,36,9130,51956
72057594037931193,1276,2822,312,42286,3128,8786,58610,7532,1388,42,8962,49648
72057594037931390,1256,2584,238,57328,2900,8446,72752,7880,1356,34,9270,63482
72057594037931597,1254,2754,168,62188,3296,3560,73220,7780,1402,38,9220,64000
72057594037931717,1264,2854,248,59576,4258,8236,76436,7572,1562,36,9170,67266
72057594037931744,1324,2738,204,44976,4210,8582,62034,7534,2918,38,10490,51544
72057594037931827,1418,2598,74,52846,3830,3556,64322,7756,1416,36,9208,55114
72057594037932141,1264,2560,332,56910,2734,7846,71646,7740,1370,36,9146,62500
72057594037932468,1272,2626,140,53304,4084,7916,69342,7668,3366,36,11070,58272
72057594037932713,1270,2544,190,57960,2940,3422,68326,7778,1404,40,9222,59104
72057594037933116,1262,2544,260,53090,2914,5034,65104,7820,1526,36,9382,55722
72057594037933342,1254,2834,198,53520,4008,3390,65204,7528,1438,38,9004,56200
72057594037933785,1282,3102,326,62268,2742,8930,78650,7736,1500,34,9270,69380
72057594037933960,1276,2644,340,46088,2998,8318,61664,7734,1386,34,9154,52510
72057594037933988,1268,2488,232,53626,3904,4364,65882,7600,1426,36,9062,56820
72057594037934909,1260,2718,280,52626,4006,9446,70336,7716,1420,40,9176,61160
72057594037935099,1252,2718,484,66678,3978,3450,78560,7574,3322,36,10932,67628
72057594037935203,1272,2678,202,52836,4246,4438,65672,7490,3050,38,10578,55094
72057594037935253,1266,2688,298,62166,3194,4502,74114,7568,1380,38,8986,65128
72057594037935494,1474,2642,144,58482,4210,8332,75284,7808,1384,40,9232,66052
72057594037935684,1268,2724,260,52738,3256,10034,70280,7460,1394,40,8894,61386
72057594037936189,466,2752,76,58936,3326,3424,68980,7590,1376,36,9002,59978
72057594037936713,1262,2676,126,52348,4846,4468,65726,7464,1480,36,8980,56746
72057594037937585,1920,2634,316,66950,2914,3422,78156,7722,1412,36,9170,68986
72057594037937706,1258,2552,314,51618,3884,4530,64156,7596,1358,42,8996,55160
72057594037937842,1270,2628,150,58090,2950,3538,68626,7606,1426,36,9068,59558
72057594037937989,1262,2578,182,58170,3756,3486,69434,2684,1404,38,4126,65308
72057594037938015,1260,2708,350,55378,4112,4476,68284,7540,1366,36,8942,59342
72057594037938658,1410,2582,136,52892,3828,3540,64388,7676,1528,36,9240,55148
72057594037938912,1472,2522,286,59172,4408,3538,71398,7418,1416,36,8870,62528
72057594037939159,1768,2578,200,56362,3854,9564,74326,7570,1424,36,9030,65296
72057594037939496,1260,2770,184,51756,3356,8870,68196,7568,2084,38,9690,58506
72057594037939722,1306,12140,316,44932,3934,8810,71438,7672,1418,40,9130,62308
72057594037928537,1196,2478,324,71466,3648,18860,97972,7594,1518,40,9152,88820
72057594037928704,1172,2594,252,52648,2888,8190,67744,7792,1342,36,9170,58574
72057594037928903,1178,2566,170,56594,3972,6950,71430,8006,1442,38,9486,61944
72057594037929136,1188,2654,118,46582,4020,8838,63400,7498,3260,36,10794,52606
72057594037929138,1180,2446,394,64870,2728,7860,79478,7626,1506,36,9168,70310
72057594037929451,1174,2600,268,54208,2872,7658,68780,7496,3326,36,10858,57922
72057594037929635,1194,2410,122,47314,2686,7996,61722,7648,2974,36,10658,51064
72057594037929784,1780,2536,178,54888,3844,7930,71156,7660,2082,40,9782,61374
72057594037929885,1186,2642,68,49696,4140,7136,64868,7590,1330,38,8958,55910
72057594037930078,1164,2522,174,58686,3838,8158,74542,7632,1554,38,9224,65318
