op_id,Stage1,Stage2,Stage3,Stage4,Stage5,Stage6,StageW,StageR1,StageR2,StageR3,StageR,RTT
72057594037943985,1250,2582,288,10586,4310,4416,23432,6122,3056,36,9214,14218
72057594037944026,1268,2692,250,12670,4120,4500,25500,6296,3062,38,9396,16104
72057594037944198,1264,2694,114,10988,3968,4362,23390,5738,3000,38,8776,14614
72057594037944206,1254,2530,310,10526,3768,4446,22834,4828,3158,36,8022,14812
72057594037944503,1270,2744,160,11976,4154,4572,24876,5402,3928,38,9368,15508
72057594037944792,1258,2528,180,12338,3924,4428,24656,5576,3288,38,8902,15754
72057594037944944,1256,2550,122,11014,3744,4440,23126,5628,2990,34,8652,14474
72057594037945331,1250,2648,660,10638,4024,4396,23616,5412,3322,36,8770,14846
72057594037945356,1248,2632,272,11482,3990,4400,24024,5734,3104,38,8876,15148
72057594037945884,1246,3154,122,12060,4966,4670,26218,5644,3422,42,9108,17110
72057594037945981,1320,2578,144,10516,4056,4372,22986,5962,3058,36,9056,13930
72057594037946288,1254,2546,182,11658,4508,4560,24708,5804,3378,38,9220,15488
72057594037946332,1258,2694,322,12834,3970,4384,25462,5850,3192,36,9078,16384
72057594037946370,1254,2528,62,11058,3772,4304,22978,4698,3052,38,7788,15190
72057594037946454,1362,2600,328,11946,3884,4388,24508,5548,3208,36,8792,15716
72057594037946524,1270,2664,362,10064,4080,4420,22860,5340,3160,38,8538,14322
72057594037946714,1252,2610,138,12190,4596,4296,25082,5512,3178,36,8726,16356
72057594037946873,1260,2760,284,10912,4062,4452,23730,5416,3288,36,8740,14990
72057594037947018,1260,2672,298,11594,4090,4376,24290,5946,3030,38,9014,15276
72057594037947769,1250,2802,62,11268,4092,5082,24556,4124,2942,36,7102,17454
72057594037947933,1260,2744,276,10858,4042,4310,23490,5912,3058,36,9006,14484
72057594037947940,1266,2586,298,11504,3968,4402,24024,5624,3218,38,8880,15144
72057594037948252,1270,2696,180,10682,3870,4396,23094,5346,3136,36,8518,14576
72057594037948345,1254,2758,180,12460,4214,4432,25298,6722,2868,40,9630,15668
72057594037948446,1248,2692,304,11732,4160,4366,24502,6664,2900,38,9602,14900
72057594037948513,1262,3050,250,12098,3996,4458,25114,5886,3384,38,9308,15806
72057594037948720,1264,2518,160,11512,3940,4364,23758,5682,2904,38,8624,15134
72057594037948744,1258,2752,178,10406,4244,4386,23224,5390,3126,38,8554,14670
72057594037948892,1252,2678,390,10740,4474,4502,24036,5506,3070,38,8614,15422
72057594037948951,1248,2538,250,10590,4084,4936,23646,4340,2998,38,7376,16270
72057594037949044,1256,2652,186,12610,4220,4422,25346,6802,2928,36,9766,15580
72057594037949193,1260,2688,278,10702,3906,4454,23288,5428,3194,36,8658,14630
72057594037949223,1244,2568,62,11258,3866,4310,23308,4206,2960,38,7204,16104
72057594037949451,1250,2582,112,10638,3790,4348,22720,5586,3036,36,8658,14062
72057594037949528,1266,2640,364,10286,3998,4458,23012,5706,3122,36,8864,14148
72057594037949557,1252,2718,272,10840,4040,4826,23948,5286,3160,36,8482,15466
72057594037949636,1296,2784,288,10756,4324,4312,23760,5958,2880,38,8876,14884
72057594037949645,1258,2548,198,10812,3790,4418,23024,5038,2984,36,8058,14966
72057594037949848,1276,2582,118,10900,3814,4356,23046,4682,3104,40,7826,15220
72057594037949860,1258,2718,134,12074,4048,4372,24604,6034,2948,36,9018,15586
72057594037950007,1256,2660,318,12062,4110,4370,24776,5894,3296,40,9230,15546
72057594037950036,1256,3024,276,11774,3848,4312,24490,6338,3142,36,9516,14974
72057594037950101,1264,2624,112,11522,4056,4400,23978,5590,2794,38,8422,15556
72057594037950152,1320,2748,322,13558,4208,4294,26450,10894,3012,36,13942,12508
72057594037950306,1264,3184,116,12088,4190,4408,25250,6182,2908,36,9126,16124
72057594037950401,1258,3120,120,10944,3728,4274,23444,4192,3218,36,7446,15998
72057594037950551,1262,2562,310,11952,3866,4400,24352,5574,3590,38,9202,15150
72057594037950627,1254,2578,342,10748,3820,4320,23062,5762,3208,38,9008,14054
72057594037950662,1344,2672,240,10552,4156,4506,23470,5430,3026,40,8496,14974
72057594037950669,1272,2524,252,11002,3770,4390,23210,5634,2758,36,8428,14782
72057594037950764,1264,2726,298,10856,4034,5454,24632,5350,2980,38,8368,16264
72057594037951051,1258,2642,272,12348,4170,4754,25444,5624,3172,36,8832,16612
72057594037951104,1262,2592,298,10366,3966,4436,22920,3910,2970,36,6916,16004
72057594037951454,1256,11890,186,10760,3996,4452,32540,15490,2900,38,18428,14112
72057594037951721,1266,2544,114,11452,3896,4352,23624,5820,2966,36,8822,14802
72057594037951881,1246,2672,132,11458,3980,4402,23890,5414,3606,36,9056,14834
72057594037952010,1250,2680,300,10488,4106,4788,23612,5438,3068,36,8542,15070
72057594037952374,1252,11140,328,10680,4350,4390,32140,13922,3056,36,17014,15126
72057594037952419,1256,2578,240,12076,3844,4402,24396,6274,3166,36,9476,14920
72057594037952426,1254,2540,288,11892,4084,4396,24454,5660,3134,34,8828,15626
72057594037952525,1254,2512,274,11532,3860,4420,23852,5670,3006,36,8712,15140
72057594037952725,1252,2606,330,10758,3842,4390,23178,5560,2886,34,8480,14698
72057594037952904,1240,2732,274,12216,3990,4398,24850,6710,3086,38,9834,15016
72057594037952989,1246,2770,272,11736,4338,4370,24732,5446,2864,38,8348,16384
72057594037953188,1256,2610,274,10268,4234,4836,23478,5654,2942,40,8636,14842
72057594037953202,1260,2590,258,10476,3768,4396,22748,5712,3068,12310,21090,1658
72057594037953475,1260,2724,110,11020,4040,4508,23662,5290,3156,36,8482,15180
72057594037954593,1264,2670,332,10790,4156,4308,23520,5618,3190,36,8844,14676
72057594037954701,1252,2664,300,11322,3832,4474,23844,4204,3368,40,7612,16232
72057594037954796,1264,2744,66,11826,4176,4404,24480,6872,3014,36,9922,14558
72057594037955157,1252,2592,586,11174,3836,5314,24754,5772,3164,40,8976,15778
72057594037955475,1258,2542,58,10810,3772,4436,22876,5656,3098,36,8790,14086
72057594037955744,1264,2776,298,11722,4116,4406,24582,5412,3358,36,8806,15776
72057594037956255,1270,2736,564,18522,4334,4356,31782,12242,3460,36,15738,16044
72057594037956288,1268,2588,320,10496,3838,4958,23468,5576,3178,34,8788,14680
72057594037956299,1254,3144,302,10424,4046,4394,23564,4402,2908,36,7346,16218
72057594037956315,1260,2678,64,11068,4204,4324,23598,6018,2934,36,8988,14610
72057594037956407,1256,2676,136,12742,4132,4392,25334,6782,3112,36,9930,15404
72057594037956416,1248,2606,270,10670,3852,4446,23092,5632,3168,36,8836,14256
72057594037956440,1308,2562,186,12356,3992,4448,24852,6664,3082,36,9782,15070
72057594037956912,1266,2532,332,10564,3920,4408,23022,5712,3032,36,8780,14242
72057594037957335,1270,2550,168,11486,3874,4948,24296,4348,3450,38,7836,16460
72057594037957621,1260,2752,58,10628,4220,4794,23712,5488,2982,34,8504,15208
72057594037957669,1254,2512,192,10794,3748,4530,23030,5586,3106,36,8728,14302
72057594037957722,1256,11592,394,10654,4160,4850,32906,15148,2986,36,18170,14736
72057594037957807,1262,2522,64,11116,3846,4374,23184,4798,3088,36,7922,15262
72057594037957951,1252,2628,118,10114,4068,4726,22906,4622,3040,38,7700,15206
72057594037957969,1254,2768,242,12262,4290,4484,25300,5348,3710,36,9094,16206
72057594037958256,1256,2540,274,10666,3736,4354,22826,5692,3224,38,8954,13872
72057594037958510,1254,2674,186,11232,4032,4428,23806,5398,2978,36,8412,15394
72057594037959213,1296,2664,302,10626,4238,4414,23540,5662,3026,36,8724,14816
72057594037959329,1266,2670,332,10302,4180,4408,23158,4748,2882,38,7668,15490
72057594037959633,1250,2772,334,12066,4232,4314,24968,6816,3046,36,9898,15070
72057594037959811,1264,2726,176,12204,4506,4450,25326,6680,3100,42,9822,15504
72057594037960156,1248,2692,168,11246,3962,4780,24096,5488,3110,36,8634,15462
72057594037960315,1264,3152,260,11524,3918,4398,24516,6372,3078,34,9484,15032
72057594037960957,1274,2600,188,12090,4096,4284,24532,6038,3026,38,9102,15430
72057594037961096,1262,11310,192,11248,3998,4410,32420,14656,3012,40,17708,14712
72057594037961167,1262,2684,244,10656,3996,4424,23266,5540,2986,34,8560,14706
72057594037961427,1254,2536,274,10398,3930,4444,22836,5740,2922,38,8700,14136
72057594037961432,1252,3152,278,11948,3878,4400,24908,5900,3058,36,8994,15914
72057594037961433,1266,2582,252,11008,3904,4390,23402,5584,3166,36,8786,14616
72057594037961773,1262,2684,268,11084,4224,4960,24482,5504,2904,38,8446,16036
72057594037962133,1274,2620,278,11562,4036,4346,24116,5590,3308,38,8936,15180
72057594037962152,1292,2596,328,12534,4052,4520,25322,5620,3182,36,8838,16484
72057594037962244,1250,2738,126,11618,4040,4706,24478,5344,3382,36,8762,15716
72057594037962320,1262,2662,120,11360,4016,4368,23788,5302,2896,40,8238,15550
72057594037962408,1330,2562,172,10852,4062,4384,23362,4580,3064,38,7682,15680
72057594037962491,1264,2526,8796,11352,3834,4374,32146,14182,3110,36,17328,14818
72057594037962622,1250,2628,156,10324,4408,4286,23052,5596,3092,38,8726,14326
72057594037963135,1262,2632,280,10702,3938,4444,23258,5602,3070,38,8710,14548
72057594037963768,1254,2678,296,11630,4146,4390,24394,5414,2956,38,8408,15986
72057594037963824,1322,2530,306,11476,3910,4316,23860,6138,3114,36,9288,14572
72057594037964347,1256,2518,256,10596,3698,4422,22746,5680,3012,40,8732,14014
72057594037964417,1270,2564,252,10314,4000,4778,23178,5954,3002,36,8992,14186
72057594037964464,1256,2556,120,11658,3968,4396,23954,5684,3068,34,8786,15168
72057594037964724,1252,2706,112,11280,4020,4388,23758,5464,2998,34,8496,15262
72057594037964824,1266,2538,160,10866,3838,4390,23058,4402,3156,36,7594,15464
72057594037964942,1254,2528,262,10574,3798,4362,22778,4408,2986,36,7430,15348
72057594037965391,1256,2670,292,10842,4028,4778,23866,5414,3184,36,8634,15232
72057594037965533,1262,2758,272,11790,4260,4410,24752,5472,3528,36,9036,15716
72057594037965681,1260,2650,138,11576,4048,4462,24134,5968,3162,38,9168,14966
72057594037966019,1296,2736,298,11658,4012,4398,24398,5288,3736,38,9062,15336
72057594037966450,1256,2576,444,11578,3984,4440,24278,5836,3084,36,8956,15322
72057594037966634,1266,2562,320,11848,4016,4340,24352,6162,3120,36,9318,15034
72057594037966868,1268,2544,630,10730,3822,5004,23998,5570,2918,36,8524,15474
72057594037966943,1248,2772,298,12636,4316,4804,26074,6910,3570,38,10518,15556
72057594037967141,1264,2524,270,10808,3860,4284,23010,5608,3068,34,8710,14300
72057594037967545,1254,2772,242,12294,4214,4436,25212,6740,3520,36,10296,14916
72057594037967602,1266,2630,184,10016,4624,12434,31154,5610,2916,38,8564,22590
72057594037967699,1256,2526,250,12020,4000,4438,24490,5788,3494,34,9316,15174
72057594037967737,1258,2760,330,11000,4102,4372,23822,5488,3230,36,8754,15068
72057594037967881,1278,2672,150,10666,3908,4522,23196,5590,3046,38,8674,14522
72057594037967941,1256,2680,272,11730,4158,4488,24584,5894,2970,38,8902,15682
72057594037968037,1272,2542,278,11440,3896,4372,23800,5798,2932,38,8768,15032
72057594037968112,1274,2536,140,12292,4516,4400,25158,5558,3020,38,8616,16542
72057594037968860,1344,2698,184,10740,3976,4440,23382,5606,2860,40,8506,14876
72057594037968957,1296,2596,196,11014,3902,4398,23402,5854,3018,38,8910,14492
72057594037969427,1250,2556,332,11248,3902,4302,23590,5692,2924,38,8654,14936
72057594037969812,1266,2540,138,10522,3810,4412,22688,4974,3340,34,8348,14340
72057594037969853,1256,2584,250,10946,3910,4942,23888,5660,2822,36,8518,15370
72057594037970006,1252,2614,202,11934,3892,4496,24390,6230,3080,34,9344,15046
72057594037970338,1278,2666,246,10958,4008,4478,23634,5324,3030,38,8392,15242
72057594037970474,1248,2558,328,11822,3954,5008,24918,5650,3408,38,9096,15822
72057594037970534,1256,2780,62,9922,3856,4332,22208,4242,2948,34,7224,14984
72057594037970595,1274,2574,244,10650,3840,4418,23000,5810,2842,38,8690,14310
72057594037970776,1256,2536,118,10242,3996,4420,22568,4366,3280,40,7686,14882
72057594037971327,1256,2620,186,11980,3936,4924,24902,5636,3188,36,8860,16042
72057594037971419,1270,2686,56,11404,4006,4384,23806,5440,3094,42,8576,15230
72057594037971547,1260,2686,136,11160,4054,4380,23676,5702,2918,36,8656,15020
72057594037971683,1262,2564,298,11476,3952,4400,23952,17762,2958,36,20756,3196
72057594037971878,1260,2524,166,10800,4376,4302,23428,4334,3318,36,7688,15740
72057594037971954,1270,2650,112,11510,4046,4380,23968,4844,3068,36,7948,16020
72057594037972372,8820,3108,298,10440,3812,4324,30802,5808,2894,36,8738,22064
72057594037972407,1258,2656,326,12146,4168,4836,25390,5598,3090,36,8724,16666
72057594037972598,1244,2762,294,10862,4350,4458,23970,4722,3108,36,7866,16104
72057594037973104,1264,2578,184,11904,3754,4494,24178,5644,3184,40,8868,15310
72057594037973379,1264,2726,252,12460,4214,4296,25212,6016,2918,34,8968,16244
72057594037973424,1256,2896,132,12044,3950,4356,24634,6008,3076,38,9122,15512
72057594037973764,1244,2788,278,10740,4056,4388,23494,5334,3148,13378,21860,1634
72057594037973877,1274,2722,278,10860,3988,5064,24186,5290,3338,34,8662,15524
72057594037974091,1246,2636,276,12462,4182,4410,25212,5632,3106,36,8774,16438
72057594037974189,1262,2670,186,12362,4254,4430,25164,5528,3442,36,9006,16158
72057594037974367,1258,2768,334,11190,4150,4390,24090,6876,3266,36,10178,13912
72057594037974427,1266,2704,292,11932,4180,4422,24796,5746,3120,40,8906,15890
72057594037974597,1260,2662,316,12150,4136,4290,24814,5514,3268,38,8820,15994
72057594037974658,1254,2526,562,12714,3790,4402,25248,5790,3136,36,8962,16286
72057594037974774,1252,2734,322,11932,4266,4422,24928,5544,3148,36,8728,16200
72057594037975177,1260,2680,296,10942,3982,4390,23550,5434,3100,34,8568,14982
72057594037975364,1248,2754,116,12600,4364,4420,25502,5642,3658,38,9338,16164
72057594037975600,1252,2532,274,11526,3892,4458,23934,11304,3412,36,14752,9182
72057594037975720,1250,2566,144,10516,4072,4430,22978,5590,3126,36,8752,14226
72057594037975930,1264,2736,188,11984,3980,4422,24574,6582,3100,36,9718,14856
72057594037976047,1254,2540,190,10396,3986,4692,23058,4808,3118,34,7960,15098
72057594037976105,1258,2552,332,10410,3828,4418,22798,4838,3212,40,8090,14708
72057594037976405,1262,2572,272,11044,3814,4406,23370,4294,3044,40,7378,15992
72057594037976519,1258,2704,160,10864,4008,4332,23326,5420,3178,34,8632,14694
72057594037976760,1246,2686,114,11224,3972,4690,23932,5576,3120,36,8732,15200
72057594037976984,1256,2542,64,10900,4206,4396,23364,4336,3446,12226,20008,3356
72057594037977147,1250,2526,326,11914,3712,4392,24120,5642,3468,36,9146,14974
72057594037977419,1248,2632,248,12348,4192,4380,25048,5602,3018,38,8658,16390
72057594037977524,1254,2688,134,11230,4008,4366,23680,5384,3720,36,9140,14540
72057594037977769,1256,2532,192,15012,3824,4450,27266,10968,3154,36,14158,13108
72057594037977797,1496,2668,276,10042,4150,4348,22980,5684,3150,38,8872,14108
72057594037978100,1284,2650,318,12112,4180,4412,24956,6180,2900,40,9120,15836
72057594037978101,1270,2794,180,10016,4206,4362,22828,5560,3026,38,8624,14204
72057594037978408,1256,2618,114,10390,4048,4410,22836,5706,2860,40,8606,14230
72057594037978669,1252,2660,180,10604,4230,4442,23368,5528,3068,36,8632,14736
72057594037978680,1256,2660,242,11956,3888,4272,24274,5532,3040,38,8610,15664
72057594037978903,1264,2518,256,12198,3776,4532,24544,5684,3084,34,8802,15742
72057594037978911,1256,2712,120,10920,4134,4426,23568,5316,3038,34,8388,15180
72057594037979257,1252,2746,280,10832,4084,4314,23508,5662,2896,38,8596,14912
72057594037979425,1250,2670,162,12270,4150,4386,24888,5504,3126,38,8668,16220
72057594037979452,1256,2516,180,11900,4206,4356,24414,5838,3008,38,8884,15530
72057594037980195,1262,2616,316,12212,3930,4422,24758,5580,3192,40,8812,15946
72057594037980615,1250,2718,9800,11326,4020,4444,33558,14846,3006,36,17888,15670
72057594037980659,1258,2672,244,12040,4148,5078,25440,5432,3710,38,9180,16260
72057594037980867,1258,2708,328,12914,4038,4416,25662,7260,3162,36,10458,15204
72057594037981090,1650,2648,286,10232,4006,4468,23290,5334,3346,36,8716,14574
72057594037981112,1258,2696,130,10810,3960,4380,23234,5488,3104,36,8628,14606
72057594037981596,1256,2670,330,11488,4034,4402,24180,5344,3046,36,8426,15754
72057594037981736,1270,2620,62,10376,4032,4410,22770,4350,3068,38,7456,15314
72057594037981737,1256,2558,242,10480,3822,4382,22740,5762,2830,34,8626,14114
72057594037982449,1244,2592,184,11516,3940,4488,23964,5736,3310,38,9084,14880
72057594037982552,1250,2532,114,19708,4008,4412,32024,5642,11958,36,17636,14388
72057594037982702,1254,2698,318,11104,3980,4410,23764,5860,3148,38,9046,14718
72057594037982775,1262,2680,188,12508,4116,4824,25578,5434,2980,38,8452,17126
72057594037982872,1260,2532,304,12360,3808,4420,24684,2824,3298,36,6158,18526
72057594037982916,1254,2766,140,12324,4332,4724,25540,6816,3036,36,9888,15652
72057594037983040,1254,2588,276,10580,3810,4448,22956,3842,3006,34,6882,16074
72057594037983045,1252,2730,272,11946,4148,4396,24744,5538,2978,36,8552,16192
72057594037983052,1254,2592,180,11326,4158,4362,23872,5550,3040,36,8626,15246
72057594037983279,1258,2544,320,11330,3874,5006,24332,5830,3112,38,8980,15352
72057594037983621,1268,2704,196,10688,3936,4484,23276,5482,3138,36,8656,14620
72057594037983725,1262,2698,122,11098,3996,4562,23738,5382,2986,38,8406,15332
72057594037983980,1252,2730,134,12400,4256,4440,25212,5396,3148,36,8580,16632
72057594037984502,1266,2730,250,12026,4250,4390,24912,5582,3770,36,9388,15524
72057594037984761,1254,2778,136,10924,4056,4430,23578,5432,3012,38,8482,15096
72057594037985072,1326,2528,248,11496,3924,4430,23952,5778,3132,38,8948,15004
